gene,compound
KCNN1,pentostatin
ABL1,pentostatin
SSTR2,pentostatin
HSP90AA1,pentostatin
TUBB4B,pentostatin
EZH2,pentostatin
PNLIP,pentostatin
CYP2A6,pentostatin
CSF1R,pentostatin
S100B,pentostatin
PDE7A,pentostatin
AURKB,pentostatin
CDC25A,pentostatin
KCNK1,pentostatin
CA14,pentostatin
ICAM1,pentostatin
GPR55,pentostatin
OPRM1,pentostatin
VEGFA,pentostatin
ADH1C,pentostatin
KCTD16,pentostatin
CYP3A4,pentostatin
AVPR1A,pentostatin
MAPK8,pentostatin
TNNC1,pentostatin
GABRB2,pentostatin
MMP2,pentostatin
RET,pentostatin
NAMPT,pentostatin
CASP3,pentostatin
KRAS,pentostatin
BTK,pentostatin
SLC29A1,pentostatin
FFAR4,pentostatin
PPARD,pentostatin
BAX,pentostatin
RGS4,pentostatin
CDK7,pentostatin
PPAT,pentostatin
KCNJ1,pentostatin
ATP5F1D,pentostatin
PDPK1,pentostatin
IGF1R,pentostatin
MET,pentostatin
GLRA3,pentostatin
PIK3CG,pentostatin
TBXAS1,pentostatin
PLD1,pentostatin
DHH,pentostatin
AKT1,pentostatin
CDK2,pentostatin
PARP3,pentostatin
PLK1,pentostatin
ATM,pentostatin
IMPDH1,pentostatin
TUBB3,pentostatin
BRAF,pentostatin
HBB,pentostatin
LYN,pentostatin
ANXA1,pentostatin
CCR1,pentostatin
ALK,pentostatin
HDAC3,pentostatin
PTGIR,pentostatin
RPL23A,pentostatin
FLT3,pentostatin
MME,pentostatin
CTSG,pentostatin
PAK4,pentostatin
GPR119,pentostatin
SCNN1G,pentostatin
GJB4,pentostatin
S1PR4,pentostatin
IL1B,pentostatin
F10,pentostatin
ELANE,pentostatin
RPL3,pentostatin
ERBB2,pentostatin
AKR1B1,pentostatin
GUCY1B1,pentostatin
ADRA2B,pentostatin
HCK,pentostatin
P3H1,pentostatin
CA5A,pentostatin
DCK,pentostatin
TNF,pentostatin
RNASE1,pentostatin
PTGIS,pentostatin
PRKCE,pentostatin
FPR1,pentostatin
FGF1,pentostatin
CDK9,pentostatin
KDR,pentostatin
EDNRB,pentostatin
ASIC1,pentostatin
JAK1,pentostatin
PLA2G1B,pentostatin
BRD4,pentostatin
TUBB,pentostatin
AGER,pentostatin
S1PR2,pentostatin
PDE4D,pentostatin
CHEK2,pentostatin
PAK1,pentostatin
HDAC6,pentostatin
DYRK1B,pentostatin
USP1,pentostatin
CYP1A2,pentostatin
CACNG1,pentostatin
HTR2C,pentostatin
DNMT3A,pentostatin
PORCN,pentostatin
GAA,pentostatin
PRKCB,pentostatin
PTK2B,pentostatin
CLK1,pentostatin
CACNA2D3,pentostatin
HSD11B1,pentostatin
HTR3A,pentostatin
ADA,pentostatin
PDE3A,pentostatin
NTRK1,pentostatin
LCK,pentostatin
KCNH7,pentostatin
SIRT2,pentostatin
P2RY12,pentostatin
HIF1A,nalmefene
CATSPER4,nalmefene
DDR2,nalmefene
OPRL1,nalmefene
SLC7A11,nalmefene
FFAR2,nalmefene
KCNMA1,nalmefene
HRH4,nalmefene
GHSR,nalmefene
ALDH2,nalmefene
COMT,nalmefene
PTPN2,nalmefene
KCNQ2,nalmefene
ITGB2,nalmefene
S1PR1,nalmefene
FOXM1,nalmefene
MAPK14,nalmefene
SLCO2B1,nalmefene
KCNN4,nalmefene
GRIN2A,nalmefene
CACNB4,nalmefene
HSP90AB1,nalmefene
CSK,nalmefene
AKR1C1,nalmefene
CHRM2,nalmefene
TGFBR1,nalmefene
TGM2,nalmefene
CDK4,nalmefene
LPAR1,nalmefene
CHRM3,nalmefene
UGT1A9,nalmefene
HPGDS,nalmefene
ADORA2A,nalmefene
CCND1,nalmefene
KCNN1,nalmefene
ABL1,nalmefene
SSTR2,nalmefene
HSP90AA1,nalmefene
TUBB4B,nalmefene
EZH2,nalmefene
PNLIP,nalmefene
CYP2A6,nalmefene
CSF1R,nalmefene
S100B,nalmefene
PDE7A,nalmefene
AURKB,nalmefene
CDC25A,nalmefene
KCNK1,nalmefene
CA14,nalmefene
ICAM1,nalmefene
GPR55,nalmefene
OPRM1,nalmefene
VEGFA,nalmefene
ADH1C,nalmefene
KCTD16,nalmefene
CYP3A4,nalmefene
AVPR1A,nalmefene
MAPK8,nalmefene
TNNC1,nalmefene
GABRB2,nalmefene
MMP2,nalmefene
RET,nalmefene
NAMPT,nalmefene
CASP3,nalmefene
KRAS,nalmefene
BTK,nalmefene
SLC29A1,nalmefene
FFAR4,nalmefene
PPARD,nalmefene
BAX,nalmefene
RGS4,nalmefene
CDK7,nalmefene
PPAT,nalmefene
KCNJ1,nalmefene
ATP5F1D,nalmefene
PDPK1,nalmefene
IGF1R,nalmefene
MET,nalmefene
GLRA3,nalmefene
PIK3CG,nalmefene
TBXAS1,nalmefene
PLD1,nalmefene
DHH,nalmefene
AKT1,nalmefene
CDK2,nalmefene
PARP3,nalmefene
PLK1,nalmefene
ATM,nalmefene
IMPDH1,nalmefene
TUBB3,nalmefene
BRAF,nalmefene
HBB,nalmefene
LYN,nalmefene
ANXA1,nalmefene
CCR1,nalmefene
ALK,nalmefene
HDAC3,nalmefene
PTGIR,nalmefene
RPL23A,nalmefene
FLT3,nalmefene
MME,nalmefene
CTSG,nalmefene
PAK4,nalmefene
GPR119,nalmefene
SCNN1G,nalmefene
GJB4,nalmefene
S1PR4,nalmefene
IL1B,nalmefene
F10,nalmefene
ELANE,nalmefene
RPL3,nalmefene
ERBB2,nalmefene
AKR1B1,nalmefene
GUCY1B1,nalmefene
ADRA2B,nalmefene
HCK,nalmefene
P3H1,nalmefene
CA5A,nalmefene
DCK,nalmefene
TNF,nalmefene
RNASE1,nalmefene
PTGIS,nalmefene
PRKCE,nalmefene
FPR1,nalmefene
FGF1,nalmefene
CDK9,nalmefene
KDR,nalmefene
EDNRB,nalmefene
ASIC1,nalmefene
JAK1,nalmefene
PLA2G1B,nalmefene
BRD4,nalmefene
TUBB,nalmefene
AGER,nalmefene
S1PR2,nalmefene
PDE4D,nalmefene
CHEK2,nalmefene
PAK1,nalmefene
HDAC6,nalmefene
DYRK1B,nalmefene
USP1,nalmefene
CYP1A2,nalmefene
CACNG1,nalmefene
HTR2C,nalmefene
DNMT3A,nalmefene
PORCN,nalmefene
GAA,nalmefene
PRKCB,nalmefene
PTK2B,nalmefene
CLK1,nalmefene
CACNA2D3,nalmefene
HSD11B1,nalmefene
HTR3A,nalmefene
ADA,nalmefene
PDE3A,nalmefene
NTRK1,nalmefene
LCK,nalmefene
KCNH7,nalmefene
SIRT2,nalmefene
P2RY12,nalmefene
HIF1A,1-EBIO
CATSPER4,1-EBIO
DDR2,1-EBIO
OPRL1,1-EBIO
SLC7A11,1-EBIO
FFAR2,1-EBIO
KCNMA1,1-EBIO
HRH4,1-EBIO
GHSR,1-EBIO
ALDH2,1-EBIO
COMT,1-EBIO
PTPN2,1-EBIO
KCNQ2,1-EBIO
ITGB2,1-EBIO
S1PR1,1-EBIO
FOXM1,1-EBIO
MAPK14,1-EBIO
SLCO2B1,1-EBIO
KCNN4,1-EBIO
GRIN2A,1-EBIO
CACNB4,1-EBIO
HSP90AB1,1-EBIO
CSK,1-EBIO
AKR1C1,1-EBIO
CHRM2,1-EBIO
TGFBR1,1-EBIO
TGM2,1-EBIO
CDK4,1-EBIO
LPAR1,1-EBIO
CHRM3,1-EBIO
UGT1A9,1-EBIO
HPGDS,1-EBIO
ADORA2A,1-EBIO
CCND1,1-EBIO
KCNN1,1-EBIO
ABL1,1-EBIO
SSTR2,1-EBIO
HSP90AA1,1-EBIO
TUBB4B,1-EBIO
EZH2,1-EBIO
PNLIP,1-EBIO
CYP2A6,1-EBIO
CSF1R,1-EBIO
S100B,1-EBIO
PDE7A,1-EBIO
AURKB,1-EBIO
CDC25A,1-EBIO
KCNK1,1-EBIO
CA14,1-EBIO
ICAM1,1-EBIO
GPR55,1-EBIO
OPRM1,1-EBIO
VEGFA,1-EBIO
ADH1C,1-EBIO
KCTD16,1-EBIO
CYP3A4,1-EBIO
AVPR1A,1-EBIO
MAPK8,1-EBIO
TNNC1,1-EBIO
GABRB2,1-EBIO
MMP2,1-EBIO
RET,1-EBIO
NAMPT,1-EBIO
CASP3,1-EBIO
KRAS,1-EBIO
BTK,1-EBIO
SLC29A1,1-EBIO
FFAR4,1-EBIO
PPARD,1-EBIO
BAX,1-EBIO
RGS4,1-EBIO
CDK7,1-EBIO
PPAT,1-EBIO
KCNJ1,1-EBIO
ATP5F1D,1-EBIO
PDPK1,1-EBIO
IGF1R,1-EBIO
MET,1-EBIO
GLRA3,1-EBIO
PIK3CG,1-EBIO
TBXAS1,1-EBIO
PLD1,1-EBIO
DHH,1-EBIO
AKT1,1-EBIO
CDK2,1-EBIO
PARP3,1-EBIO
PLK1,1-EBIO
ATM,1-EBIO
IMPDH1,1-EBIO
TUBB3,1-EBIO
BRAF,1-EBIO
HBB,1-EBIO
LYN,1-EBIO
ANXA1,1-EBIO
CCR1,1-EBIO
ALK,1-EBIO
HDAC3,1-EBIO
PTGIR,1-EBIO
RPL23A,1-EBIO
FLT3,1-EBIO
MME,1-EBIO
CTSG,1-EBIO
PAK4,1-EBIO
GPR119,1-EBIO
SCNN1G,1-EBIO
GJB4,1-EBIO
S1PR4,1-EBIO
IL1B,1-EBIO
F10,1-EBIO
ELANE,1-EBIO
RPL3,1-EBIO
ERBB2,1-EBIO
AKR1B1,1-EBIO
GUCY1B1,1-EBIO
ADRA2B,1-EBIO
HCK,1-EBIO
P3H1,1-EBIO
CA5A,1-EBIO
DCK,1-EBIO
TNF,1-EBIO
RNASE1,1-EBIO
PTGIS,1-EBIO
PRKCE,1-EBIO
FPR1,1-EBIO
FGF1,1-EBIO
CDK9,1-EBIO
KDR,1-EBIO
EDNRB,1-EBIO
ASIC1,1-EBIO
JAK1,1-EBIO
PLA2G1B,1-EBIO
BRD4,1-EBIO
TUBB,1-EBIO
AGER,1-EBIO
S1PR2,1-EBIO
PDE4D,1-EBIO
CHEK2,1-EBIO
PAK1,1-EBIO
HDAC6,1-EBIO
DYRK1B,1-EBIO
USP1,1-EBIO
CYP1A2,1-EBIO
CACNG1,1-EBIO
HTR2C,1-EBIO
DNMT3A,1-EBIO
PORCN,1-EBIO
GAA,1-EBIO
PRKCB,1-EBIO
PTK2B,1-EBIO
CLK1,1-EBIO
CACNA2D3,1-EBIO
HSD11B1,1-EBIO
HTR3A,1-EBIO
ADA,1-EBIO
PDE3A,1-EBIO
NTRK1,1-EBIO
LCK,1-EBIO
KCNH7,1-EBIO
SIRT2,1-EBIO
P2RY12,1-EBIO
HIF1A,SB-505124
CATSPER4,SB-505124
DDR2,SB-505124
OPRL1,SB-505124
SLC7A11,SB-505124
FFAR2,SB-505124
KCNMA1,SB-505124
HRH4,SB-505124
GHSR,SB-505124
ALDH2,SB-505124
COMT,SB-505124
PTPN2,SB-505124
KCNQ2,SB-505124
ITGB2,SB-505124
S1PR1,SB-505124
FOXM1,SB-505124
MAPK14,SB-505124
SLCO2B1,SB-505124
KCNN4,SB-505124
GRIN2A,SB-505124
CACNB4,SB-505124
HSP90AB1,SB-505124
CSK,SB-505124
AKR1C1,SB-505124
CHRM2,SB-505124
TGFBR1,SB-505124
TGM2,SB-505124
CDK4,SB-505124
LPAR1,SB-505124
CHRM3,SB-505124
UGT1A9,SB-505124
HPGDS,SB-505124
ADORA2A,SB-505124
CCND1,SB-505124
KCNN1,SB-505124
ABL1,SB-505124
SSTR2,SB-505124
HSP90AA1,SB-505124
TUBB4B,SB-505124
EZH2,SB-505124
PNLIP,SB-505124
CYP2A6,SB-505124
CSF1R,SB-505124
S100B,SB-505124
PDE7A,SB-505124
AURKB,SB-505124
CDC25A,SB-505124
KCNK1,SB-505124
CA14,SB-505124
ICAM1,SB-505124
GPR55,SB-505124
OPRM1,SB-505124
VEGFA,SB-505124
ADH1C,SB-505124
KCTD16,SB-505124
CYP3A4,SB-505124
AVPR1A,SB-505124
MAPK8,SB-505124
TNNC1,SB-505124
GABRB2,SB-505124
MMP2,SB-505124
RET,SB-505124
NAMPT,SB-505124
CASP3,SB-505124
KRAS,SB-505124
BTK,SB-505124
SLC29A1,SB-505124
FFAR4,SB-505124
PPARD,SB-505124
BAX,SB-505124
RGS4,SB-505124
CDK7,SB-505124
PPAT,SB-505124
KCNJ1,SB-505124
ATP5F1D,SB-505124
PDPK1,SB-505124
IGF1R,SB-505124
MET,SB-505124
GLRA3,SB-505124
PIK3CG,SB-505124
TBXAS1,SB-505124
PLD1,SB-505124
DHH,SB-505124
AKT1,SB-505124
CDK2,SB-505124
PARP3,SB-505124
PLK1,SB-505124
ATM,SB-505124
IMPDH1,SB-505124
TUBB3,SB-505124
BRAF,SB-505124
HBB,SB-505124
LYN,SB-505124
ANXA1,SB-505124
CCR1,SB-505124
ALK,SB-505124
HDAC3,SB-505124
PTGIR,SB-505124
RPL23A,SB-505124
FLT3,SB-505124
MME,SB-505124
CTSG,SB-505124
PAK4,SB-505124
GPR119,SB-505124
SCNN1G,SB-505124
GJB4,SB-505124
S1PR4,SB-505124
IL1B,SB-505124
F10,SB-505124
ELANE,SB-505124
RPL3,SB-505124
ERBB2,SB-505124
AKR1B1,SB-505124
GUCY1B1,SB-505124
ADRA2B,SB-505124
HCK,SB-505124
P3H1,SB-505124
CA5A,SB-505124
DCK,SB-505124
TNF,SB-505124
RNASE1,SB-505124
PTGIS,SB-505124
PRKCE,SB-505124
FPR1,SB-505124
FGF1,SB-505124
CDK9,SB-505124
KDR,SB-505124
EDNRB,SB-505124
ASIC1,SB-505124
JAK1,SB-505124
PLA2G1B,SB-505124
BRD4,SB-505124
TUBB,SB-505124
AGER,SB-505124
S1PR2,SB-505124
PDE4D,SB-505124
CHEK2,SB-505124
PAK1,SB-505124
HDAC6,SB-505124
DYRK1B,SB-505124
USP1,SB-505124
CYP1A2,SB-505124
CACNG1,SB-505124
HTR2C,SB-505124
DNMT3A,SB-505124
PORCN,SB-505124
GAA,SB-505124
PRKCB,SB-505124
PTK2B,SB-505124
CLK1,SB-505124
CACNA2D3,SB-505124
HSD11B1,SB-505124
HTR3A,SB-505124
ADA,SB-505124
PDE3A,SB-505124
NTRK1,SB-505124
LCK,SB-505124
KCNH7,SB-505124
SIRT2,SB-505124
P2RY12,SB-505124
HIF1A,pidolic-acid
CATSPER4,pidolic-acid
DDR2,pidolic-acid
OPRL1,pidolic-acid
SLC7A11,pidolic-acid
FFAR2,pidolic-acid
KCNMA1,pidolic-acid
HRH4,pidolic-acid
GHSR,pidolic-acid
ALDH2,pidolic-acid
COMT,pidolic-acid
PTPN2,pidolic-acid
KCNQ2,pidolic-acid
ITGB2,pidolic-acid
S1PR1,pidolic-acid
FOXM1,pidolic-acid
MAPK14,pidolic-acid
SLCO2B1,pidolic-acid
KCNN4,pidolic-acid
GRIN2A,pidolic-acid
CACNB4,pidolic-acid
HSP90AB1,pidolic-acid
CSK,pidolic-acid
AKR1C1,pidolic-acid
CHRM2,pidolic-acid
TGFBR1,pidolic-acid
TGM2,pidolic-acid
CDK4,pidolic-acid
LPAR1,pidolic-acid
CHRM3,pidolic-acid
UGT1A9,pidolic-acid
HPGDS,pidolic-acid
ADORA2A,pidolic-acid
CCND1,pidolic-acid
KCNN1,pidolic-acid
ABL1,pidolic-acid
SSTR2,pidolic-acid
HSP90AA1,pidolic-acid
TUBB4B,pidolic-acid
EZH2,pidolic-acid
PNLIP,pidolic-acid
CYP2A6,pidolic-acid
CSF1R,pidolic-acid
S100B,pidolic-acid
PDE7A,pidolic-acid
AURKB,pidolic-acid
CDC25A,pidolic-acid
KCNK1,pidolic-acid
CA14,pidolic-acid
ICAM1,pidolic-acid
GPR55,pidolic-acid
OPRM1,pidolic-acid
VEGFA,pidolic-acid
ADH1C,pidolic-acid
KCTD16,pidolic-acid
CYP3A4,pidolic-acid
AVPR1A,pidolic-acid
MAPK8,pidolic-acid
TNNC1,pidolic-acid
GABRB2,pidolic-acid
MMP2,pidolic-acid
RET,pidolic-acid
NAMPT,pidolic-acid
CASP3,pidolic-acid
KRAS,pidolic-acid
BTK,pidolic-acid
SLC29A1,pidolic-acid
FFAR4,pidolic-acid
PPARD,pidolic-acid
BAX,pidolic-acid
RGS4,pidolic-acid
CDK7,pidolic-acid
PPAT,pidolic-acid
KCNJ1,pidolic-acid
ATP5F1D,pidolic-acid
PDPK1,pidolic-acid
IGF1R,pidolic-acid
MET,pidolic-acid
GLRA3,pidolic-acid
PIK3CG,pidolic-acid
TBXAS1,pidolic-acid
PLD1,pidolic-acid
DHH,pidolic-acid
AKT1,pidolic-acid
CDK2,pidolic-acid
PARP3,pidolic-acid
PLK1,pidolic-acid
ATM,pidolic-acid
IMPDH1,pidolic-acid
TUBB3,pidolic-acid
BRAF,pidolic-acid
HBB,pidolic-acid
LYN,pidolic-acid
ANXA1,pidolic-acid
CCR1,pidolic-acid
ALK,pidolic-acid
HDAC3,pidolic-acid
PTGIR,pidolic-acid
RPL23A,pidolic-acid
FLT3,pidolic-acid
MME,pidolic-acid
CTSG,pidolic-acid
PAK4,pidolic-acid
GPR119,pidolic-acid
SCNN1G,pidolic-acid
GJB4,pidolic-acid
S1PR4,pidolic-acid
IL1B,pidolic-acid
F10,pidolic-acid
ELANE,pidolic-acid
RPL3,pidolic-acid
ERBB2,pidolic-acid
AKR1B1,pidolic-acid
GUCY1B1,pidolic-acid
ADRA2B,pidolic-acid
HCK,pidolic-acid
P3H1,pidolic-acid
CA5A,pidolic-acid
DCK,pidolic-acid
TNF,pidolic-acid
RNASE1,pidolic-acid
PTGIS,pidolic-acid
PRKCE,pidolic-acid
FPR1,pidolic-acid
FGF1,pidolic-acid
CDK9,pidolic-acid
KDR,pidolic-acid
EDNRB,pidolic-acid
ASIC1,pidolic-acid
JAK1,pidolic-acid
PLA2G1B,pidolic-acid
BRD4,pidolic-acid
TUBB,pidolic-acid
AGER,pidolic-acid
S1PR2,pidolic-acid
PDE4D,pidolic-acid
CHEK2,pidolic-acid
PAK1,pidolic-acid
HDAC6,pidolic-acid
DYRK1B,pidolic-acid
USP1,pidolic-acid
CYP1A2,pidolic-acid
CACNG1,pidolic-acid
HTR2C,pidolic-acid
DNMT3A,pidolic-acid
PORCN,pidolic-acid
GAA,pidolic-acid
PRKCB,pidolic-acid
PTK2B,pidolic-acid
CLK1,pidolic-acid
CACNA2D3,pidolic-acid
HSD11B1,pidolic-acid
HTR3A,pidolic-acid
ADA,pidolic-acid
PDE3A,pidolic-acid
NTRK1,pidolic-acid
LCK,pidolic-acid
KCNH7,pidolic-acid
SIRT2,pidolic-acid
P2RY12,pidolic-acid
HIF1A,nevirapine
CATSPER4,nevirapine
DDR2,nevirapine
OPRL1,nevirapine
SLC7A11,nevirapine
FFAR2,nevirapine
KCNMA1,nevirapine
HRH4,nevirapine
GHSR,nevirapine
ALDH2,nevirapine
COMT,nevirapine
PTPN2,nevirapine
KCNQ2,nevirapine
ITGB2,nevirapine
S1PR1,nevirapine
FOXM1,nevirapine
MAPK14,nevirapine
SLCO2B1,nevirapine
KCNN4,nevirapine
GRIN2A,nevirapine
CACNB4,nevirapine
HSP90AB1,nevirapine
CSK,nevirapine
AKR1C1,nevirapine
CHRM2,nevirapine
TGFBR1,nevirapine
TGM2,nevirapine
CDK4,nevirapine
LPAR1,nevirapine
CHRM3,nevirapine
UGT1A9,nevirapine
HPGDS,nevirapine
ADORA2A,nevirapine
CCND1,nevirapine
KCNN1,nevirapine
ABL1,nevirapine
SSTR2,nevirapine
HSP90AA1,nevirapine
TUBB4B,nevirapine
EZH2,nevirapine
PNLIP,nevirapine
CYP2A6,nevirapine
CSF1R,nevirapine
S100B,nevirapine
PDE7A,nevirapine
AURKB,nevirapine
CDC25A,nevirapine
KCNK1,nevirapine
CA14,nevirapine
ICAM1,nevirapine
GPR55,nevirapine
OPRM1,nevirapine
VEGFA,nevirapine
ADH1C,nevirapine
KCTD16,nevirapine
CYP3A4,nevirapine
AVPR1A,nevirapine
MAPK8,nevirapine
TNNC1,nevirapine
GABRB2,nevirapine
MMP2,nevirapine
RET,nevirapine
NAMPT,nevirapine
CASP3,nevirapine
KRAS,nevirapine
BTK,nevirapine
SLC29A1,nevirapine
FFAR4,nevirapine
PPARD,nevirapine
BAX,nevirapine
RGS4,nevirapine
CDK7,nevirapine
PPAT,nevirapine
KCNJ1,nevirapine
ATP5F1D,nevirapine
PDPK1,nevirapine
IGF1R,nevirapine
MET,nevirapine
GLRA3,nevirapine
PIK3CG,nevirapine
TBXAS1,nevirapine
PLD1,nevirapine
DHH,nevirapine
AKT1,nevirapine
CDK2,nevirapine
PARP3,nevirapine
PLK1,nevirapine
ATM,nevirapine
IMPDH1,nevirapine
TUBB3,nevirapine
BRAF,nevirapine
HBB,nevirapine
LYN,nevirapine
ANXA1,nevirapine
CCR1,nevirapine
ALK,nevirapine
HDAC3,nevirapine
PTGIR,nevirapine
RPL23A,nevirapine
FLT3,nevirapine
MME,nevirapine
CTSG,nevirapine
PAK4,nevirapine
GPR119,nevirapine
SCNN1G,nevirapine
GJB4,nevirapine
S1PR4,nevirapine
IL1B,nevirapine
F10,nevirapine
ELANE,nevirapine
RPL3,nevirapine
ERBB2,nevirapine
AKR1B1,nevirapine
GUCY1B1,nevirapine
ADRA2B,nevirapine
HCK,nevirapine
P3H1,nevirapine
CA5A,nevirapine
DCK,nevirapine
TNF,nevirapine
RNASE1,nevirapine
PTGIS,nevirapine
PRKCE,nevirapine
FPR1,nevirapine
FGF1,nevirapine
CDK9,nevirapine
KDR,nevirapine
EDNRB,nevirapine
ASIC1,nevirapine
JAK1,nevirapine
PLA2G1B,nevirapine
BRD4,nevirapine
TUBB,nevirapine
AGER,nevirapine
S1PR2,nevirapine
PDE4D,nevirapine
CHEK2,nevirapine
PAK1,nevirapine
HDAC6,nevirapine
DYRK1B,nevirapine
USP1,nevirapine
CYP1A2,nevirapine
CACNG1,nevirapine
HTR2C,nevirapine
DNMT3A,nevirapine
PORCN,nevirapine
GAA,nevirapine
PRKCB,nevirapine
PTK2B,nevirapine
CLK1,nevirapine
CACNA2D3,nevirapine
HSD11B1,nevirapine
HTR3A,nevirapine
ADA,nevirapine
PDE3A,nevirapine
NTRK1,nevirapine
LCK,nevirapine
KCNH7,nevirapine
SIRT2,nevirapine
P2RY12,nevirapine
HIF1A,regorafenib
CATSPER4,regorafenib
DDR2,regorafenib
OPRL1,regorafenib
SLC7A11,regorafenib
FFAR2,regorafenib
KCNMA1,regorafenib
HRH4,regorafenib
GHSR,regorafenib
ALDH2,regorafenib
COMT,regorafenib
PTPN2,regorafenib
KCNQ2,regorafenib
ITGB2,regorafenib
S1PR1,regorafenib
FOXM1,regorafenib
MAPK14,regorafenib
SLCO2B1,regorafenib
KCNN4,regorafenib
GRIN2A,regorafenib
CACNB4,regorafenib
HSP90AB1,regorafenib
CSK,regorafenib
AKR1C1,regorafenib
CHRM2,regorafenib
TGFBR1,regorafenib
TGM2,regorafenib
CDK4,regorafenib
LPAR1,regorafenib
CHRM3,regorafenib
UGT1A9,regorafenib
HPGDS,regorafenib
ADORA2A,regorafenib
CCND1,regorafenib
KCNN1,regorafenib
ABL1,regorafenib
SSTR2,regorafenib
HSP90AA1,regorafenib
TUBB4B,regorafenib
EZH2,regorafenib
PNLIP,regorafenib
CYP2A6,regorafenib
CSF1R,regorafenib
S100B,regorafenib
PDE7A,regorafenib
AURKB,regorafenib
CDC25A,regorafenib
KCNK1,regorafenib
CA14,regorafenib
ICAM1,regorafenib
GPR55,regorafenib
OPRM1,regorafenib
VEGFA,regorafenib
ADH1C,regorafenib
KCTD16,regorafenib
CYP3A4,regorafenib
AVPR1A,regorafenib
MAPK8,regorafenib
TNNC1,regorafenib
GABRB2,regorafenib
MMP2,regorafenib
RET,regorafenib
NAMPT,regorafenib
CASP3,regorafenib
KRAS,regorafenib
BTK,regorafenib
SLC29A1,regorafenib
FFAR4,regorafenib
PPARD,regorafenib
BAX,regorafenib
RGS4,regorafenib
CDK7,regorafenib
PPAT,regorafenib
KCNJ1,regorafenib
ATP5F1D,regorafenib
PDPK1,regorafenib
IGF1R,regorafenib
MET,regorafenib
GLRA3,regorafenib
PIK3CG,regorafenib
TBXAS1,regorafenib
PLD1,regorafenib
DHH,regorafenib
AKT1,regorafenib
CDK2,regorafenib
PARP3,regorafenib
PLK1,regorafenib
ATM,regorafenib
IMPDH1,regorafenib
TUBB3,regorafenib
BRAF,regorafenib
HBB,regorafenib
LYN,regorafenib
ANXA1,regorafenib
CCR1,regorafenib
ALK,regorafenib
HDAC3,regorafenib
PTGIR,regorafenib
RPL23A,regorafenib
FLT3,regorafenib
MME,regorafenib
CTSG,regorafenib
PAK4,regorafenib
GPR119,regorafenib
SCNN1G,regorafenib
GJB4,regorafenib
S1PR4,regorafenib
IL1B,regorafenib
F10,regorafenib
ELANE,regorafenib
RPL3,regorafenib
ERBB2,regorafenib
AKR1B1,regorafenib
GUCY1B1,regorafenib
ADRA2B,regorafenib
HCK,regorafenib
P3H1,regorafenib
CA5A,regorafenib
DCK,regorafenib
TNF,regorafenib
RNASE1,regorafenib
PTGIS,regorafenib
PRKCE,regorafenib
FPR1,regorafenib
FGF1,regorafenib
CDK9,regorafenib
KDR,regorafenib
EDNRB,regorafenib
ASIC1,regorafenib
JAK1,regorafenib
PLA2G1B,regorafenib
BRD4,regorafenib
TUBB,regorafenib
AGER,regorafenib
S1PR2,regorafenib
PDE4D,regorafenib
CHEK2,regorafenib
PAK1,regorafenib
HDAC6,regorafenib
DYRK1B,regorafenib
USP1,regorafenib
CYP1A2,regorafenib
CACNG1,regorafenib
HTR2C,regorafenib
DNMT3A,regorafenib
PORCN,regorafenib
GAA,regorafenib
PRKCB,regorafenib
PTK2B,regorafenib
CLK1,regorafenib
CACNA2D3,regorafenib
HSD11B1,regorafenib
HTR3A,regorafenib
ADA,regorafenib
PDE3A,regorafenib
NTRK1,regorafenib
LCK,regorafenib
KCNH7,regorafenib
SIRT2,regorafenib
P2RY12,regorafenib
HIF1A,cyclophosphamide
CATSPER4,cyclophosphamide
DDR2,cyclophosphamide
OPRL1,cyclophosphamide
SLC7A11,cyclophosphamide
FFAR2,cyclophosphamide
KCNMA1,cyclophosphamide
HRH4,cyclophosphamide
GHSR,cyclophosphamide
ALDH2,cyclophosphamide
COMT,cyclophosphamide
PTPN2,cyclophosphamide
KCNQ2,cyclophosphamide
ITGB2,cyclophosphamide
S1PR1,cyclophosphamide
FOXM1,cyclophosphamide
MAPK14,cyclophosphamide
SLCO2B1,cyclophosphamide
KCNN4,cyclophosphamide
GRIN2A,cyclophosphamide
CACNB4,cyclophosphamide
HSP90AB1,cyclophosphamide
CSK,cyclophosphamide
AKR1C1,cyclophosphamide
CHRM2,cyclophosphamide
TGFBR1,cyclophosphamide
TGM2,cyclophosphamide
CDK4,cyclophosphamide
LPAR1,cyclophosphamide
CHRM3,cyclophosphamide
UGT1A9,cyclophosphamide
HPGDS,cyclophosphamide
ADORA2A,cyclophosphamide
CCND1,cyclophosphamide
KCNN1,cyclophosphamide
ABL1,cyclophosphamide
SSTR2,cyclophosphamide
HSP90AA1,cyclophosphamide
TUBB4B,cyclophosphamide
EZH2,cyclophosphamide
PNLIP,cyclophosphamide
CYP2A6,cyclophosphamide
CSF1R,cyclophosphamide
S100B,cyclophosphamide
PDE7A,cyclophosphamide
AURKB,cyclophosphamide
CDC25A,cyclophosphamide
KCNK1,cyclophosphamide
CA14,cyclophosphamide
ICAM1,cyclophosphamide
GPR55,cyclophosphamide
OPRM1,cyclophosphamide
VEGFA,cyclophosphamide
ADH1C,cyclophosphamide
KCTD16,cyclophosphamide
CYP3A4,cyclophosphamide
AVPR1A,cyclophosphamide
MAPK8,cyclophosphamide
