gene,compound
PAK4,LGK-974
GJB4,LGK-974
S1PR4,LGK-974
IL1B,LGK-974
F10,LGK-974
RPL3,LGK-974
ERBB2,LGK-974
ADRA2B,LGK-974
P3H1,LGK-974
TNF,LGK-974
PRKCE,LGK-974
FPR1,LGK-974
FGF1,LGK-974
CDK9,LGK-974
KDR,LGK-974
JAK1,LGK-974
TUBB,LGK-974
S1PR2,LGK-974
PDE4D,LGK-974
CHEK2,LGK-974
PAK1,LGK-974
USP1,LGK-974
CYP1A2,LGK-974
CACNG1,LGK-974
HTR2C,LGK-974
DNMT3A,LGK-974
PORCN,LGK-974
GAA,LGK-974
PRKCB,LGK-974
PTK2B,LGK-974
CLK1,LGK-974
CACNA2D3,LGK-974
HSD11B1,LGK-974
PDE3A,LGK-974
LCK,LGK-974
KCNH7,LGK-974
SIRT2,LGK-974
P2RY12,LGK-974
HIF1A,polydatin
CATSPER4,polydatin
SLC7A11,polydatin
FFAR2,polydatin
KCNMA1,polydatin
GHSR,polydatin
COMT,polydatin
PTPN2,polydatin
KCNQ2,polydatin
ITGB2,polydatin
S1PR1,polydatin
FOXM1,polydatin
MAPK14,polydatin
GRIN2A,polydatin
HSP90AB1,polydatin
CSK,polydatin
AKR1C1,polydatin
TGM2,polydatin
LPAR1,polydatin
ADORA2A,polydatin
CCND1,polydatin
KCNN1,polydatin
SSTR2,polydatin
HSP90AA1,polydatin
TUBB4B,polydatin
PNLIP,polydatin
CYP2A6,polydatin
CSF1R,polydatin
S100B,polydatin
PDE7A,polydatin
AURKB,polydatin
CDC25A,polydatin
ICAM1,polydatin
VEGFA,polydatin
CYP3A4,polydatin
AVPR1A,polydatin
GABRB2,polydatin
MMP2,polydatin
RET,polydatin
KRAS,polydatin
SLC29A1,polydatin
CDK7,polydatin
PPAT,polydatin
KCNJ1,polydatin
IGF1R,polydatin
AKT1,polydatin
CDK2,polydatin
PARP3,polydatin
IMPDH1,polydatin
TUBB3,polydatin
BRAF,polydatin
LYN,polydatin
ANXA1,polydatin
CCR1,polydatin
HDAC3,polydatin
PTGIR,polydatin
RPL23A,polydatin
MME,polydatin
PAK4,polydatin
GJB4,polydatin
S1PR4,polydatin
IL1B,polydatin
F10,polydatin
RPL3,polydatin
ERBB2,polydatin
ADRA2B,polydatin
P3H1,polydatin
TNF,polydatin
PRKCE,polydatin
FPR1,polydatin
FGF1,polydatin
CDK9,polydatin
KDR,polydatin
JAK1,polydatin
TUBB,polydatin
S1PR2,polydatin
PDE4D,polydatin
CHEK2,polydatin
PAK1,polydatin
USP1,polydatin
CYP1A2,polydatin
CACNG1,polydatin
HTR2C,polydatin
DNMT3A,polydatin
PORCN,polydatin
GAA,polydatin
PRKCB,polydatin
PTK2B,polydatin
CLK1,polydatin
CACNA2D3,polydatin
HSD11B1,polydatin
PDE3A,polydatin
LCK,polydatin
KCNH7,polydatin
SIRT2,polydatin
P2RY12,polydatin
HIF1A,enflurane
CATSPER4,enflurane
SLC7A11,enflurane
FFAR2,enflurane
KCNMA1,enflurane
GHSR,enflurane
COMT,enflurane
PTPN2,enflurane
KCNQ2,enflurane
ITGB2,enflurane
S1PR1,enflurane
FOXM1,enflurane
MAPK14,enflurane
GRIN2A,enflurane
HSP90AB1,enflurane
CSK,enflurane
AKR1C1,enflurane
TGM2,enflurane
LPAR1,enflurane
ADORA2A,enflurane
CCND1,enflurane
KCNN1,enflurane
SSTR2,enflurane
HSP90AA1,enflurane
TUBB4B,enflurane
PNLIP,enflurane
CYP2A6,enflurane
CSF1R,enflurane
S100B,enflurane
PDE7A,enflurane
AURKB,enflurane
CDC25A,enflurane
ICAM1,enflurane
VEGFA,enflurane
CYP3A4,enflurane
AVPR1A,enflurane
GABRB2,enflurane
MMP2,enflurane
RET,enflurane
KRAS,enflurane
SLC29A1,enflurane
CDK7,enflurane
PPAT,enflurane
KCNJ1,enflurane
IGF1R,enflurane
AKT1,enflurane
CDK2,enflurane
PARP3,enflurane
IMPDH1,enflurane
TUBB3,enflurane
BRAF,enflurane
LYN,enflurane
ANXA1,enflurane
CCR1,enflurane
HDAC3,enflurane
PTGIR,enflurane
RPL23A,enflurane
MME,enflurane
PAK4,enflurane
GJB4,enflurane
S1PR4,enflurane
IL1B,enflurane
F10,enflurane
RPL3,enflurane
ERBB2,enflurane
ADRA2B,enflurane
P3H1,enflurane
TNF,enflurane
PRKCE,enflurane
FPR1,enflurane
FGF1,enflurane
CDK9,enflurane
KDR,enflurane
JAK1,enflurane
TUBB,enflurane
S1PR2,enflurane
PDE4D,enflurane
CHEK2,enflurane
PAK1,enflurane
USP1,enflurane
CYP1A2,enflurane
CACNG1,enflurane
HTR2C,enflurane
DNMT3A,enflurane
PORCN,enflurane
GAA,enflurane
PRKCB,enflurane
PTK2B,enflurane
CLK1,enflurane
CACNA2D3,enflurane
HSD11B1,enflurane
PDE3A,enflurane
LCK,enflurane
KCNH7,enflurane
SIRT2,enflurane
P2RY12,enflurane
HIF1A,PFI-1
CATSPER4,PFI-1
SLC7A11,PFI-1
FFAR2,PFI-1
KCNMA1,PFI-1
GHSR,PFI-1
COMT,PFI-1
PTPN2,PFI-1
KCNQ2,PFI-1
ITGB2,PFI-1
S1PR1,PFI-1
FOXM1,PFI-1
MAPK14,PFI-1
GRIN2A,PFI-1
HSP90AB1,PFI-1
CSK,PFI-1
AKR1C1,PFI-1
TGM2,PFI-1
LPAR1,PFI-1
ADORA2A,PFI-1
CCND1,PFI-1
KCNN1,PFI-1
SSTR2,PFI-1
HSP90AA1,PFI-1
TUBB4B,PFI-1
PNLIP,PFI-1
CYP2A6,PFI-1
CSF1R,PFI-1
S100B,PFI-1
PDE7A,PFI-1
AURKB,PFI-1
CDC25A,PFI-1
ICAM1,PFI-1
VEGFA,PFI-1
CYP3A4,PFI-1
AVPR1A,PFI-1
GABRB2,PFI-1
MMP2,PFI-1
RET,PFI-1
KRAS,PFI-1
SLC29A1,PFI-1
CDK7,PFI-1
PPAT,PFI-1
KCNJ1,PFI-1
IGF1R,PFI-1
AKT1,PFI-1
CDK2,PFI-1
PARP3,PFI-1
IMPDH1,PFI-1
TUBB3,PFI-1
BRAF,PFI-1
LYN,PFI-1
ANXA1,PFI-1
CCR1,PFI-1
HDAC3,PFI-1
PTGIR,PFI-1
RPL23A,PFI-1
MME,PFI-1
PAK4,PFI-1
GJB4,PFI-1
S1PR4,PFI-1
IL1B,PFI-1
F10,PFI-1
RPL3,PFI-1
ERBB2,PFI-1
ADRA2B,PFI-1
P3H1,PFI-1
TNF,PFI-1
PRKCE,PFI-1
FPR1,PFI-1
FGF1,PFI-1
CDK9,PFI-1
KDR,PFI-1
JAK1,PFI-1
TUBB,PFI-1
S1PR2,PFI-1
PDE4D,PFI-1
CHEK2,PFI-1
PAK1,PFI-1
USP1,PFI-1
CYP1A2,PFI-1
CACNG1,PFI-1
HTR2C,PFI-1
DNMT3A,PFI-1
PORCN,PFI-1
GAA,PFI-1
PRKCB,PFI-1
PTK2B,PFI-1
CLK1,PFI-1
CACNA2D3,PFI-1
HSD11B1,PFI-1
PDE3A,PFI-1
LCK,PFI-1
KCNH7,PFI-1
SIRT2,PFI-1
P2RY12,PFI-1
HIF1A,sotrastaurin
CATSPER4,sotrastaurin
SLC7A11,sotrastaurin
FFAR2,sotrastaurin
KCNMA1,sotrastaurin
GHSR,sotrastaurin
COMT,sotrastaurin
PTPN2,sotrastaurin
KCNQ2,sotrastaurin
ITGB2,sotrastaurin
S1PR1,sotrastaurin
FOXM1,sotrastaurin
MAPK14,sotrastaurin
GRIN2A,sotrastaurin
HSP90AB1,sotrastaurin
CSK,sotrastaurin
AKR1C1,sotrastaurin
TGM2,sotrastaurin
LPAR1,sotrastaurin
ADORA2A,sotrastaurin
CCND1,sotrastaurin
KCNN1,sotrastaurin
SSTR2,sotrastaurin
HSP90AA1,sotrastaurin
TUBB4B,sotrastaurin
PNLIP,sotrastaurin
CYP2A6,sotrastaurin
CSF1R,sotrastaurin
S100B,sotrastaurin
PDE7A,sotrastaurin
AURKB,sotrastaurin
CDC25A,sotrastaurin
ICAM1,sotrastaurin
VEGFA,sotrastaurin
CYP3A4,sotrastaurin
AVPR1A,sotrastaurin
GABRB2,sotrastaurin
MMP2,sotrastaurin
RET,sotrastaurin
KRAS,sotrastaurin
SLC29A1,sotrastaurin
CDK7,sotrastaurin
PPAT,sotrastaurin
KCNJ1,sotrastaurin
IGF1R,sotrastaurin
AKT1,sotrastaurin
CDK2,sotrastaurin
PARP3,sotrastaurin
IMPDH1,sotrastaurin
TUBB3,sotrastaurin
BRAF,sotrastaurin
LYN,sotrastaurin
ANXA1,sotrastaurin
CCR1,sotrastaurin
HDAC3,sotrastaurin
PTGIR,sotrastaurin
RPL23A,sotrastaurin
MME,sotrastaurin
PAK4,sotrastaurin
GJB4,sotrastaurin
S1PR4,sotrastaurin
IL1B,sotrastaurin
F10,sotrastaurin
RPL3,sotrastaurin
ERBB2,sotrastaurin
ADRA2B,sotrastaurin
P3H1,sotrastaurin
TNF,sotrastaurin
PRKCE,sotrastaurin
FPR1,sotrastaurin
FGF1,sotrastaurin
CDK9,sotrastaurin
KDR,sotrastaurin
JAK1,sotrastaurin
TUBB,sotrastaurin
S1PR2,sotrastaurin
PDE4D,sotrastaurin
CHEK2,sotrastaurin
PAK1,sotrastaurin
USP1,sotrastaurin
CYP1A2,sotrastaurin
CACNG1,sotrastaurin
HTR2C,sotrastaurin
DNMT3A,sotrastaurin
PORCN,sotrastaurin
GAA,sotrastaurin
PRKCB,sotrastaurin
PTK2B,sotrastaurin
CLK1,sotrastaurin
CACNA2D3,sotrastaurin
HSD11B1,sotrastaurin
PDE3A,sotrastaurin
LCK,sotrastaurin
KCNH7,sotrastaurin
SIRT2,sotrastaurin
P2RY12,sotrastaurin
HIF1A,LY2109761
CATSPER4,LY2109761
SLC7A11,LY2109761
FFAR2,LY2109761
KCNMA1,LY2109761
GHSR,LY2109761
COMT,LY2109761
PTPN2,LY2109761
KCNQ2,LY2109761
ITGB2,LY2109761
S1PR1,LY2109761
FOXM1,LY2109761
MAPK14,LY2109761
GRIN2A,LY2109761
HSP90AB1,LY2109761
CSK,LY2109761
AKR1C1,LY2109761
TGM2,LY2109761
LPAR1,LY2109761
ADORA2A,LY2109761
CCND1,LY2109761
KCNN1,LY2109761
SSTR2,LY2109761
HSP90AA1,LY2109761
TUBB4B,LY2109761
PNLIP,LY2109761
CYP2A6,LY2109761
CSF1R,LY2109761
S100B,LY2109761
PDE7A,LY2109761
AURKB,LY2109761
CDC25A,LY2109761
ICAM1,LY2109761
VEGFA,LY2109761
CYP3A4,LY2109761
AVPR1A,LY2109761
GABRB2,LY2109761
MMP2,LY2109761
RET,LY2109761
KRAS,LY2109761
SLC29A1,LY2109761
CDK7,LY2109761
PPAT,LY2109761
KCNJ1,LY2109761
IGF1R,LY2109761
AKT1,LY2109761
CDK2,LY2109761
PARP3,LY2109761
IMPDH1,LY2109761
TUBB3,LY2109761
BRAF,LY2109761
LYN,LY2109761
ANXA1,LY2109761
CCR1,LY2109761
HDAC3,LY2109761
PTGIR,LY2109761
RPL23A,LY2109761
MME,LY2109761
PAK4,LY2109761
GJB4,LY2109761
S1PR4,LY2109761
IL1B,LY2109761
F10,LY2109761
RPL3,LY2109761
ERBB2,LY2109761
ADRA2B,LY2109761
P3H1,LY2109761
TNF,LY2109761
PRKCE,LY2109761
FPR1,LY2109761
FGF1,LY2109761
CDK9,LY2109761
KDR,LY2109761
JAK1,LY2109761
TUBB,LY2109761
S1PR2,LY2109761
PDE4D,LY2109761
CHEK2,LY2109761
PAK1,LY2109761
USP1,LY2109761
CYP1A2,LY2109761
CACNG1,LY2109761
HTR2C,LY2109761
DNMT3A,LY2109761
PORCN,LY2109761
GAA,LY2109761
PRKCB,LY2109761
PTK2B,LY2109761
CLK1,LY2109761
CACNA2D3,LY2109761
HSD11B1,LY2109761
PDE3A,LY2109761
LCK,LY2109761
KCNH7,LY2109761
SIRT2,LY2109761
P2RY12,LY2109761
HIF1A,olopatadine
CATSPER4,olopatadine
SLC7A11,olopatadine
FFAR2,olopatadine
KCNMA1,olopatadine
GHSR,olopatadine
COMT,olopatadine
PTPN2,olopatadine
KCNQ2,olopatadine
ITGB2,olopatadine
S1PR1,olopatadine
FOXM1,olopatadine
MAPK14,olopatadine
GRIN2A,olopatadine
HSP90AB1,olopatadine
CSK,olopatadine
AKR1C1,olopatadine
TGM2,olopatadine
LPAR1,olopatadine
ADORA2A,olopatadine
CCND1,olopatadine
KCNN1,olopatadine
SSTR2,olopatadine
HSP90AA1,olopatadine
TUBB4B,olopatadine
PNLIP,olopatadine
CYP2A6,olopatadine
CSF1R,olopatadine
S100B,olopatadine
PDE7A,olopatadine
AURKB,olopatadine
CDC25A,olopatadine
ICAM1,olopatadine
VEGFA,olopatadine
CYP3A4,olopatadine
AVPR1A,olopatadine
GABRB2,olopatadine
MMP2,olopatadine
RET,olopatadine
KRAS,olopatadine
SLC29A1,olopatadine
CDK7,olopatadine
PPAT,olopatadine
KCNJ1,olopatadine
IGF1R,olopatadine
AKT1,olopatadine
CDK2,olopatadine
PARP3,olopatadine
IMPDH1,olopatadine
TUBB3,olopatadine
BRAF,olopatadine
LYN,olopatadine
ANXA1,olopatadine
CCR1,olopatadine
HDAC3,olopatadine
PTGIR,olopatadine
RPL23A,olopatadine
MME,olopatadine
PAK4,olopatadine
GJB4,olopatadine
S1PR4,olopatadine
IL1B,olopatadine
F10,olopatadine
RPL3,olopatadine
ERBB2,olopatadine
ADRA2B,olopatadine
P3H1,olopatadine
TNF,olopatadine
PRKCE,olopatadine
FPR1,olopatadine
FGF1,olopatadine
CDK9,olopatadine
KDR,olopatadine
JAK1,olopatadine
TUBB,olopatadine
S1PR2,olopatadine
PDE4D,olopatadine
CHEK2,olopatadine
PAK1,olopatadine
USP1,olopatadine
CYP1A2,olopatadine
CACNG1,olopatadine
HTR2C,olopatadine
DNMT3A,olopatadine
PORCN,olopatadine
GAA,olopatadine
PRKCB,olopatadine
PTK2B,olopatadine
CLK1,olopatadine
CACNA2D3,olopatadine
HSD11B1,olopatadine
PDE3A,olopatadine
LCK,olopatadine
KCNH7,olopatadine
SIRT2,olopatadine
P2RY12,olopatadine
HIF1A,castanospermine
CATSPER4,castanospermine
SLC7A11,castanospermine
FFAR2,castanospermine
KCNMA1,castanospermine
GHSR,castanospermine
COMT,castanospermine
PTPN2,castanospermine
KCNQ2,castanospermine
ITGB2,castanospermine
S1PR1,castanospermine
FOXM1,castanospermine
MAPK14,castanospermine
GRIN2A,castanospermine
HSP90AB1,castanospermine
CSK,castanospermine
AKR1C1,castanospermine
TGM2,castanospermine
LPAR1,castanospermine
ADORA2A,castanospermine
CCND1,castanospermine
KCNN1,castanospermine
SSTR2,castanospermine
HSP90AA1,castanospermine
TUBB4B,castanospermine
PNLIP,castanospermine
CYP2A6,castanospermine
CSF1R,castanospermine
S100B,castanospermine
PDE7A,castanospermine
AURKB,castanospermine
CDC25A,castanospermine
ICAM1,castanospermine
VEGFA,castanospermine
CYP3A4,castanospermine
AVPR1A,castanospermine
GABRB2,castanospermine
MMP2,castanospermine
RET,castanospermine
KRAS,castanospermine
SLC29A1,castanospermine
CDK7,castanospermine
PPAT,castanospermine
KCNJ1,castanospermine
IGF1R,castanospermine
AKT1,castanospermine
CDK2,castanospermine
PARP3,castanospermine
IMPDH1,castanospermine
TUBB3,castanospermine
BRAF,castanospermine
LYN,castanospermine
ANXA1,castanospermine
CCR1,castanospermine
HDAC3,castanospermine
PTGIR,castanospermine
RPL23A,castanospermine
MME,castanospermine
PAK4,castanospermine
GJB4,castanospermine
S1PR4,castanospermine
IL1B,castanospermine
F10,castanospermine
RPL3,castanospermine
ERBB2,castanospermine
ADRA2B,castanospermine
P3H1,castanospermine
TNF,castanospermine
PRKCE,castanospermine
FPR1,castanospermine
FGF1,castanospermine
CDK9,castanospermine
KDR,castanospermine
JAK1,castanospermine
TUBB,castanospermine
S1PR2,castanospermine
PDE4D,castanospermine
CHEK2,castanospermine
PAK1,castanospermine
USP1,castanospermine
CYP1A2,castanospermine
CACNG1,castanospermine
HTR2C,castanospermine
DNMT3A,castanospermine
PORCN,castanospermine
GAA,castanospermine
PRKCB,castanospermine
PTK2B,castanospermine
CLK1,castanospermine
CACNA2D3,castanospermine
HSD11B1,castanospermine
PDE3A,castanospermine
LCK,castanospermine
KCNH7,castanospermine
SIRT2,castanospermine
P2RY12,castanospermine
HIF1A,A205804
CATSPER4,A205804
SLC7A11,A205804
FFAR2,A205804
KCNMA1,A205804
GHSR,A205804
COMT,A205804
PTPN2,A205804
KCNQ2,A205804
ITGB2,A205804
S1PR1,A205804
FOXM1,A205804
MAPK14,A205804
GRIN2A,A205804
HSP90AB1,A205804
CSK,A205804
AKR1C1,A205804
TGM2,A205804
LPAR1,A205804
ADORA2A,A205804
CCND1,A205804
KCNN1,A205804
SSTR2,A205804
HSP90AA1,A205804
TUBB4B,A205804
PNLIP,A205804
CYP2A6,A205804
CSF1R,A205804
S100B,A205804
PDE7A,A205804
AURKB,A205804
CDC25A,A205804
ICAM1,A205804
VEGFA,A205804
CYP3A4,A205804
AVPR1A,A205804
GABRB2,A205804
MMP2,A205804
RET,A205804
KRAS,A205804
SLC29A1,A205804
CDK7,A205804
PPAT,A205804
KCNJ1,A205804
IGF1R,A205804
AKT1,A205804
CDK2,A205804
PARP3,A205804
IMPDH1,A205804
TUBB3,A205804
BRAF,A205804
LYN,A205804
ANXA1,A205804
CCR1,A205804
HDAC3,A205804
PTGIR,A205804
RPL23A,A205804
MME,A205804
PAK4,A205804
GJB4,A205804
S1PR4,A205804
IL1B,A205804
F10,A205804
RPL3,A205804
ERBB2,A205804
ADRA2B,A205804
P3H1,A205804
TNF,A205804
PRKCE,A205804
FPR1,A205804
FGF1,A205804
CDK9,A205804
KDR,A205804
JAK1,A205804
TUBB,A205804
S1PR2,A205804
PDE4D,A205804
CHEK2,A205804
PAK1,A205804
USP1,A205804
CYP1A2,A205804
CACNG1,A205804
HTR2C,A205804
DNMT3A,A205804
PORCN,A205804
GAA,A205804
PRKCB,A205804
PTK2B,A205804
CLK1,A205804
CACNA2D3,A205804
HSD11B1,A205804
PDE3A,A205804
LCK,A205804
KCNH7,A205804
SIRT2,A205804
P2RY12,A205804
HIF1A,VU591
CATSPER4,VU591
SLC7A11,VU591
FFAR2,VU591
KCNMA1,VU591
GHSR,VU591
COMT,VU591
PTPN2,VU591
KCNQ2,VU591
ITGB2,VU591
S1PR1,VU591
FOXM1,VU591
MAPK14,VU591
GRIN2A,VU591
HSP90AB1,VU591
CSK,VU591
AKR1C1,VU591
TGM2,VU591
LPAR1,VU591
ADORA2A,VU591
CCND1,VU591
KCNN1,VU591
SSTR2,VU591
HSP90AA1,VU591
TUBB4B,VU591
PNLIP,VU591
CYP2A6,VU591
CSF1R,VU591
S100B,VU591
PDE7A,VU591
AURKB,VU591
CDC25A,VU591
ICAM1,VU591
VEGFA,VU591
CYP3A4,VU591
AVPR1A,VU591
GABRB2,VU591
MMP2,VU591
RET,VU591
KRAS,VU591
SLC29A1,VU591
CDK7,VU591
PPAT,VU591
KCNJ1,VU591
IGF1R,VU591
AKT1,VU591
CDK2,VU591
PARP3,VU591
IMPDH1,VU591
TUBB3,VU591
BRAF,VU591
LYN,VU591
ANXA1,VU591
CCR1,VU591
HDAC3,VU591
PTGIR,VU591
RPL23A,VU591
MME,VU591
PAK4,VU591
GJB4,VU591
S1PR4,VU591
IL1B,VU591
F10,VU591
RPL3,VU591
ERBB2,VU591
ADRA2B,VU591
P3H1,VU591
TNF,VU591
PRKCE,VU591
FPR1,VU591
FGF1,VU591
CDK9,VU591
KDR,VU591
JAK1,VU591
TUBB,VU591
S1PR2,VU591
PDE4D,VU591
CHEK2,VU591
PAK1,VU591
USP1,VU591
CYP1A2,VU591
CACNG1,VU591
HTR2C,VU591
DNMT3A,VU591
PORCN,VU591
GAA,VU591
PRKCB,VU591
PTK2B,VU591
CLK1,VU591
CACNA2D3,VU591
HSD11B1,VU591
PDE3A,VU591
LCK,VU591
KCNH7,VU591
SIRT2,VU591
P2RY12,VU591
HIF1A,CC-401
CATSPER4,CC-401
SLC7A11,CC-401
FFAR2,CC-401
KCNMA1,CC-401
GHSR,CC-401
COMT,CC-401
PTPN2,CC-401
KCNQ2,CC-401
ITGB2,CC-401
S1PR1,CC-401
FOXM1,CC-401
MAPK14,CC-401
GRIN2A,CC-401
HSP90AB1,CC-401
CSK,CC-401
AKR1C1,CC-401
TGM2,CC-401
LPAR1,CC-401
ADORA2A,CC-401
CCND1,CC-401
KCNN1,CC-401
SSTR2,CC-401
HSP90AA1,CC-401
TUBB4B,CC-401
PNLIP,CC-401
CYP2A6,CC-401
CSF1R,CC-401
S100B,CC-401
PDE7A,CC-401
AURKB,CC-401
CDC25A,CC-401
ICAM1,CC-401
VEGFA,CC-401
CYP3A4,CC-401
AVPR1A,CC-401
GABRB2,CC-401
MMP2,CC-401
RET,CC-401
KRAS,CC-401
SLC29A1,CC-401
CDK7,CC-401
PPAT,CC-401
KCNJ1,CC-401
IGF1R,CC-401
AKT1,CC-401
CDK2,CC-401
PARP3,CC-401
IMPDH1,CC-401
TUBB3,CC-401
BRAF,CC-401
LYN,CC-401
ANXA1,CC-401
CCR1,CC-401
HDAC3,CC-401
PTGIR,CC-401
RPL23A,CC-401
MME,CC-401
PAK4,CC-401
GJB4,CC-401
S1PR4,CC-401
IL1B,CC-401
F10,CC-401
RPL3,CC-401
ERBB2,CC-401
ADRA2B,CC-401
P3H1,CC-401
TNF,CC-401
PRKCE,CC-401
FPR1,CC-401
FGF1,CC-401
CDK9,CC-401
KDR,CC-401
JAK1,CC-401
TUBB,CC-401
S1PR2,CC-401
PDE4D,CC-401
CHEK2,CC-401
PAK1,CC-401
USP1,CC-401
CYP1A2,CC-401
CACNG1,CC-401
HTR2C,CC-401
DNMT3A,CC-401
PORCN,CC-401
GAA,CC-401
PRKCB,CC-401
PTK2B,CC-401
CLK1,CC-401
CACNA2D3,CC-401
HSD11B1,CC-401
PDE3A,CC-401
LCK,CC-401
KCNH7,CC-401
SIRT2,CC-401
P2RY12,CC-401
HIF1A,ingenol-mebutate
CATSPER4,ingenol-mebutate
SLC7A11,ingenol-mebutate
FFAR2,ingenol-mebutate
KCNMA1,ingenol-mebutate
GHSR,ingenol-mebutate
COMT,ingenol-mebutate
PTPN2,ingenol-mebutate
KCNQ2,ingenol-mebutate
ITGB2,ingenol-mebutate
S1PR1,ingenol-mebutate
FOXM1,ingenol-mebutate
MAPK14,ingenol-mebutate
GRIN2A,ingenol-mebutate
HSP90AB1,ingenol-mebutate
CSK,ingenol-mebutate
AKR1C1,ingenol-mebutate
TGM2,ingenol-mebutate
LPAR1,ingenol-mebutate
ADORA2A,ingenol-mebutate
CCND1,ingenol-mebutate
KCNN1,ingenol-mebutate
SSTR2,ingenol-mebutate
HSP90AA1,ingenol-mebutate
TUBB4B,ingenol-mebutate
PNLIP,ingenol-mebutate
CYP2A6,ingenol-mebutate
CSF1R,ingenol-mebutate
S100B,ingenol-mebutate
PDE7A,ingenol-mebutate
AURKB,ingenol-mebutate
CDC25A,ingenol-mebutate
ICAM1,ingenol-mebutate
VEGFA,ingenol-mebutate
CYP3A4,ingenol-mebutate
AVPR1A,ingenol-mebutate
GABRB2,ingenol-mebutate
MMP2,ingenol-mebutate
RET,ingenol-mebutate
KRAS,ingenol-mebutate
SLC29A1,ingenol-mebutate
CDK7,ingenol-mebutate
PPAT,ingenol-mebutate
KCNJ1,ingenol-mebutate
IGF1R,ingenol-mebutate
AKT1,ingenol-mebutate
CDK2,ingenol-mebutate
PARP3,ingenol-mebutate
IMPDH1,ingenol-mebutate
TUBB3,ingenol-mebutate
BRAF,ingenol-mebutate
LYN,ingenol-mebutate
ANXA1,ingenol-mebutate
CCR1,ingenol-mebutate
HDAC3,ingenol-mebutate
PTGIR,ingenol-mebutate
RPL23A,ingenol-mebutate
MME,ingenol-mebutate
PAK4,ingenol-mebutate
GJB4,ingenol-mebutate
S1PR4,ingenol-mebutate
IL1B,ingenol-mebutate
F10,ingenol-mebutate
RPL3,ingenol-mebutate
ERBB2,ingenol-mebutate
ADRA2B,ingenol-mebutate
P3H1,ingenol-mebutate
TNF,ingenol-mebutate
PRKCE,ingenol-mebutate
FPR1,ingenol-mebutate
FGF1,ingenol-mebutate
CDK9,ingenol-mebutate
KDR,ingenol-mebutate
JAK1,ingenol-mebutate
TUBB,ingenol-mebutate
S1PR2,ingenol-mebutate
PDE4D,ingenol-mebutate
CHEK2,ingenol-mebutate
PAK1,ingenol-mebutate
USP1,ingenol-mebutate
CYP1A2,ingenol-mebutate
CACNG1,ingenol-mebutate
HTR2C,ingenol-mebutate
DNMT3A,ingenol-mebutate
PORCN,ingenol-mebutate
GAA,ingenol-mebutate
PRKCB,ingenol-mebutate
PTK2B,ingenol-mebutate
CLK1,ingenol-mebutate
CACNA2D3,ingenol-mebutate
HSD11B1,ingenol-mebutate
PDE3A,ingenol-mebutate
LCK,ingenol-mebutate
KCNH7,ingenol-mebutate
SIRT2,ingenol-mebutate
P2RY12,ingenol-mebutate
HIF1A,menadione
CATSPER4,menadione
SLC7A11,menadione
FFAR2,menadione
KCNMA1,menadione
GHSR,menadione
COMT,menadione
PTPN2,menadione
KCNQ2,menadione
ITGB2,menadione
S1PR1,menadione
FOXM1,menadione
MAPK14,menadione
GRIN2A,menadione
HSP90AB1,menadione
CSK,menadione
AKR1C1,menadione
TGM2,menadione
LPAR1,menadione
ADORA2A,menadione
CCND1,menadione
KCNN1,menadione
SSTR2,menadione
HSP90AA1,menadione
TUBB4B,menadione
PNLIP,menadione
CYP2A6,menadione
CSF1R,menadione
S100B,menadione
PDE7A,menadione
AURKB,menadione
CDC25A,menadione
ICAM1,menadione
VEGFA,menadione
CYP3A4,menadione
AVPR1A,menadione
GABRB2,menadione
MMP2,menadione
RET,menadione
KRAS,menadione
SLC29A1,menadione
CDK7,menadione
PPAT,menadione
KCNJ1,menadione
IGF1R,menadione
AKT1,menadione
CDK2,menadione
PARP3,menadione
IMPDH1,menadione
TUBB3,menadione
BRAF,menadione
LYN,menadione
ANXA1,menadione
CCR1,menadione
HDAC3,menadione
PTGIR,menadione
RPL23A,menadione
MME,menadione
PAK4,menadione
GJB4,menadione
S1PR4,menadione
IL1B,menadione
F10,menadione
RPL3,menadione
ERBB2,menadione
ADRA2B,menadione
P3H1,menadione
TNF,menadione
PRKCE,menadione
FPR1,menadione
FGF1,menadione
CDK9,menadione
KDR,menadione
JAK1,menadione
TUBB,menadione
S1PR2,menadione
PDE4D,menadione
CHEK2,menadione
PAK1,menadione
USP1,menadione
CYP1A2,menadione
CACNG1,menadione
HTR2C,menadione
DNMT3A,menadione
PORCN,menadione
GAA,menadione
PRKCB,menadione
PTK2B,menadione
CLK1,menadione
CACNA2D3,menadione
HSD11B1,menadione
PDE3A,menadione
LCK,menadione
KCNH7,menadione
SIRT2,menadione
P2RY12,menadione
HIF1A,salicylic-acid
CATSPER4,salicylic-acid
SLC7A11,salicylic-acid
FFAR2,salicylic-acid
KCNMA1,salicylic-acid
GHSR,salicylic-acid
COMT,salicylic-acid
PTPN2,salicylic-acid
KCNQ2,salicylic-acid
ITGB2,salicylic-acid
S1PR1,salicylic-acid
FOXM1,salicylic-acid
MAPK14,salicylic-acid
GRIN2A,salicylic-acid
HSP90AB1,salicylic-acid
CSK,salicylic-acid
AKR1C1,salicylic-acid
TGM2,salicylic-acid
LPAR1,salicylic-acid
ADORA2A,salicylic-acid
CCND1,salicylic-acid
KCNN1,salicylic-acid
SSTR2,salicylic-acid
HSP90AA1,salicylic-acid
TUBB4B,salicylic-acid
PNLIP,salicylic-acid
