gene,compound
RPL23A,triamterene
FLT3,triamterene
MME,triamterene
CTSG,triamterene
PAK4,triamterene
GPR119,triamterene
SCNN1G,triamterene
GJB4,triamterene
S1PR4,triamterene
IL1B,triamterene
F10,triamterene
ELANE,triamterene
RPL3,triamterene
ERBB2,triamterene
AKR1B1,triamterene
GUCY1B1,triamterene
ADRA2B,triamterene
HCK,triamterene
P3H1,triamterene
CA5A,triamterene
DCK,triamterene
TNF,triamterene
RNASE1,triamterene
PTGIS,triamterene
PRKCE,triamterene
FPR1,triamterene
FGF1,triamterene
CDK9,triamterene
KDR,triamterene
EDNRB,triamterene
ASIC1,triamterene
JAK1,triamterene
PLA2G1B,triamterene
BRD4,triamterene
TUBB,triamterene
AGER,triamterene
S1PR2,triamterene
PDE4D,triamterene
CHEK2,triamterene
PAK1,triamterene
HDAC6,triamterene
DYRK1B,triamterene
USP1,triamterene
CYP1A2,triamterene
CACNG1,triamterene
HTR2C,triamterene
DNMT3A,triamterene
PORCN,triamterene
GAA,triamterene
PRKCB,triamterene
PTK2B,triamterene
CLK1,triamterene
CACNA2D3,triamterene
HSD11B1,triamterene
HTR3A,triamterene
ADA,triamterene
PDE3A,triamterene
NTRK1,triamterene
LCK,triamterene
KCNH7,triamterene
SIRT2,triamterene
P2RY12,triamterene
HIF1A,KI-16425
CATSPER4,KI-16425
DDR2,KI-16425
OPRL1,KI-16425
SLC7A11,KI-16425
FFAR2,KI-16425
KCNMA1,KI-16425
HRH4,KI-16425
GHSR,KI-16425
ALDH2,KI-16425
COMT,KI-16425
PTPN2,KI-16425
KCNQ2,KI-16425
ITGB2,KI-16425
S1PR1,KI-16425
FOXM1,KI-16425
MAPK14,KI-16425
SLCO2B1,KI-16425
KCNN4,KI-16425
GRIN2A,KI-16425
CACNB4,KI-16425
HSP90AB1,KI-16425
CSK,KI-16425
AKR1C1,KI-16425
CHRM2,KI-16425
TGFBR1,KI-16425
TGM2,KI-16425
CDK4,KI-16425
LPAR1,KI-16425
CHRM3,KI-16425
UGT1A9,KI-16425
HPGDS,KI-16425
ADORA2A,KI-16425
CCND1,KI-16425
KCNN1,KI-16425
ABL1,KI-16425
SSTR2,KI-16425
HSP90AA1,KI-16425
TUBB4B,KI-16425
EZH2,KI-16425
PNLIP,KI-16425
CYP2A6,KI-16425
CSF1R,KI-16425
S100B,KI-16425
PDE7A,KI-16425
AURKB,KI-16425
CDC25A,KI-16425
KCNK1,KI-16425
CA14,KI-16425
ICAM1,KI-16425
GPR55,KI-16425
OPRM1,KI-16425
VEGFA,KI-16425
ADH1C,KI-16425
KCTD16,KI-16425
CYP3A4,KI-16425
AVPR1A,KI-16425
MAPK8,KI-16425
TNNC1,KI-16425
GABRB2,KI-16425
MMP2,KI-16425
RET,KI-16425
NAMPT,KI-16425
CASP3,KI-16425
KRAS,KI-16425
BTK,KI-16425
SLC29A1,KI-16425
FFAR4,KI-16425
PPARD,KI-16425
BAX,KI-16425
RGS4,KI-16425
CDK7,KI-16425
PPAT,KI-16425
KCNJ1,KI-16425
ATP5F1D,KI-16425
PDPK1,KI-16425
IGF1R,KI-16425
MET,KI-16425
GLRA3,KI-16425
PIK3CG,KI-16425
TBXAS1,KI-16425
PLD1,KI-16425
DHH,KI-16425
AKT1,KI-16425
CDK2,KI-16425
PARP3,KI-16425
PLK1,KI-16425
ATM,KI-16425
IMPDH1,KI-16425
TUBB3,KI-16425
BRAF,KI-16425
HBB,KI-16425
LYN,KI-16425
ANXA1,KI-16425
CCR1,KI-16425
ALK,KI-16425
HDAC3,KI-16425
PTGIR,KI-16425
RPL23A,KI-16425
FLT3,KI-16425
MME,KI-16425
CTSG,KI-16425
PAK4,KI-16425
GPR119,KI-16425
SCNN1G,KI-16425
GJB4,KI-16425
S1PR4,KI-16425
IL1B,KI-16425
F10,KI-16425
ELANE,KI-16425
RPL3,KI-16425
ERBB2,KI-16425
AKR1B1,KI-16425
GUCY1B1,KI-16425
ADRA2B,KI-16425
HCK,KI-16425
P3H1,KI-16425
CA5A,KI-16425
DCK,KI-16425
TNF,KI-16425
RNASE1,KI-16425
PTGIS,KI-16425
PRKCE,KI-16425
FPR1,KI-16425
FGF1,KI-16425
CDK9,KI-16425
KDR,KI-16425
EDNRB,KI-16425
ASIC1,KI-16425
JAK1,KI-16425
PLA2G1B,KI-16425
BRD4,KI-16425
TUBB,KI-16425
AGER,KI-16425
S1PR2,KI-16425
PDE4D,KI-16425
CHEK2,KI-16425
PAK1,KI-16425
HDAC6,KI-16425
DYRK1B,KI-16425
USP1,KI-16425
CYP1A2,KI-16425
CACNG1,KI-16425
HTR2C,KI-16425
DNMT3A,KI-16425
PORCN,KI-16425
GAA,KI-16425
PRKCB,KI-16425
PTK2B,KI-16425
CLK1,KI-16425
CACNA2D3,KI-16425
HSD11B1,KI-16425
HTR3A,KI-16425
ADA,KI-16425
PDE3A,KI-16425
NTRK1,KI-16425
LCK,KI-16425
KCNH7,KI-16425
SIRT2,KI-16425
P2RY12,KI-16425
HIF1A,cilostazol
CATSPER4,cilostazol
DDR2,cilostazol
OPRL1,cilostazol
SLC7A11,cilostazol
FFAR2,cilostazol
KCNMA1,cilostazol
HRH4,cilostazol
GHSR,cilostazol
ALDH2,cilostazol
COMT,cilostazol
PTPN2,cilostazol
KCNQ2,cilostazol
ITGB2,cilostazol
S1PR1,cilostazol
FOXM1,cilostazol
MAPK14,cilostazol
SLCO2B1,cilostazol
KCNN4,cilostazol
GRIN2A,cilostazol
CACNB4,cilostazol
HSP90AB1,cilostazol
CSK,cilostazol
AKR1C1,cilostazol
CHRM2,cilostazol
TGFBR1,cilostazol
TGM2,cilostazol
CDK4,cilostazol
LPAR1,cilostazol
CHRM3,cilostazol
UGT1A9,cilostazol
HPGDS,cilostazol
ADORA2A,cilostazol
CCND1,cilostazol
KCNN1,cilostazol
ABL1,cilostazol
SSTR2,cilostazol
HSP90AA1,cilostazol
TUBB4B,cilostazol
EZH2,cilostazol
PNLIP,cilostazol
CYP2A6,cilostazol
CSF1R,cilostazol
S100B,cilostazol
PDE7A,cilostazol
AURKB,cilostazol
CDC25A,cilostazol
KCNK1,cilostazol
CA14,cilostazol
ICAM1,cilostazol
GPR55,cilostazol
OPRM1,cilostazol
VEGFA,cilostazol
ADH1C,cilostazol
KCTD16,cilostazol
CYP3A4,cilostazol
AVPR1A,cilostazol
MAPK8,cilostazol
TNNC1,cilostazol
GABRB2,cilostazol
MMP2,cilostazol
RET,cilostazol
NAMPT,cilostazol
CASP3,cilostazol
KRAS,cilostazol
BTK,cilostazol
SLC29A1,cilostazol
FFAR4,cilostazol
PPARD,cilostazol
BAX,cilostazol
RGS4,cilostazol
CDK7,cilostazol
PPAT,cilostazol
KCNJ1,cilostazol
ATP5F1D,cilostazol
PDPK1,cilostazol
IGF1R,cilostazol
MET,cilostazol
GLRA3,cilostazol
PIK3CG,cilostazol
TBXAS1,cilostazol
PLD1,cilostazol
DHH,cilostazol
AKT1,cilostazol
CDK2,cilostazol
PARP3,cilostazol
PLK1,cilostazol
ATM,cilostazol
IMPDH1,cilostazol
TUBB3,cilostazol
BRAF,cilostazol
HBB,cilostazol
LYN,cilostazol
ANXA1,cilostazol
CCR1,cilostazol
ALK,cilostazol
HDAC3,cilostazol
PTGIR,cilostazol
RPL23A,cilostazol
FLT3,cilostazol
MME,cilostazol
CTSG,cilostazol
PAK4,cilostazol
GPR119,cilostazol
SCNN1G,cilostazol
GJB4,cilostazol
S1PR4,cilostazol
IL1B,cilostazol
F10,cilostazol
ELANE,cilostazol
RPL3,cilostazol
ERBB2,cilostazol
AKR1B1,cilostazol
GUCY1B1,cilostazol
ADRA2B,cilostazol
HCK,cilostazol
P3H1,cilostazol
CA5A,cilostazol
DCK,cilostazol
TNF,cilostazol
RNASE1,cilostazol
PTGIS,cilostazol
PRKCE,cilostazol
FPR1,cilostazol
FGF1,cilostazol
CDK9,cilostazol
KDR,cilostazol
EDNRB,cilostazol
ASIC1,cilostazol
JAK1,cilostazol
PLA2G1B,cilostazol
BRD4,cilostazol
TUBB,cilostazol
AGER,cilostazol
S1PR2,cilostazol
PDE4D,cilostazol
CHEK2,cilostazol
PAK1,cilostazol
HDAC6,cilostazol
DYRK1B,cilostazol
USP1,cilostazol
CYP1A2,cilostazol
CACNG1,cilostazol
HTR2C,cilostazol
DNMT3A,cilostazol
PORCN,cilostazol
GAA,cilostazol
PRKCB,cilostazol
PTK2B,cilostazol
CLK1,cilostazol
CACNA2D3,cilostazol
HSD11B1,cilostazol
HTR3A,cilostazol
ADA,cilostazol
PDE3A,cilostazol
NTRK1,cilostazol
LCK,cilostazol
KCNH7,cilostazol
SIRT2,cilostazol
P2RY12,cilostazol
HIF1A,procaine
CATSPER4,procaine
DDR2,procaine
OPRL1,procaine
SLC7A11,procaine
FFAR2,procaine
KCNMA1,procaine
HRH4,procaine
GHSR,procaine
ALDH2,procaine
COMT,procaine
PTPN2,procaine
KCNQ2,procaine
ITGB2,procaine
S1PR1,procaine
FOXM1,procaine
MAPK14,procaine
SLCO2B1,procaine
KCNN4,procaine
GRIN2A,procaine
CACNB4,procaine
HSP90AB1,procaine
CSK,procaine
AKR1C1,procaine
CHRM2,procaine
TGFBR1,procaine
TGM2,procaine
CDK4,procaine
LPAR1,procaine
CHRM3,procaine
UGT1A9,procaine
HPGDS,procaine
ADORA2A,procaine
CCND1,procaine
KCNN1,procaine
ABL1,procaine
SSTR2,procaine
HSP90AA1,procaine
TUBB4B,procaine
EZH2,procaine
PNLIP,procaine
CYP2A6,procaine
CSF1R,procaine
S100B,procaine
PDE7A,procaine
AURKB,procaine
CDC25A,procaine
KCNK1,procaine
CA14,procaine
ICAM1,procaine
GPR55,procaine
OPRM1,procaine
VEGFA,procaine
ADH1C,procaine
KCTD16,procaine
CYP3A4,procaine
AVPR1A,procaine
MAPK8,procaine
TNNC1,procaine
GABRB2,procaine
MMP2,procaine
RET,procaine
NAMPT,procaine
CASP3,procaine
KRAS,procaine
BTK,procaine
SLC29A1,procaine
FFAR4,procaine
PPARD,procaine
BAX,procaine
RGS4,procaine
CDK7,procaine
PPAT,procaine
KCNJ1,procaine
ATP5F1D,procaine
PDPK1,procaine
IGF1R,procaine
MET,procaine
GLRA3,procaine
PIK3CG,procaine
TBXAS1,procaine
PLD1,procaine
DHH,procaine
AKT1,procaine
CDK2,procaine
PARP3,procaine
PLK1,procaine
ATM,procaine
IMPDH1,procaine
TUBB3,procaine
BRAF,procaine
HBB,procaine
LYN,procaine
ANXA1,procaine
CCR1,procaine
ALK,procaine
HDAC3,procaine
PTGIR,procaine
RPL23A,procaine
FLT3,procaine
MME,procaine
CTSG,procaine
PAK4,procaine
GPR119,procaine
SCNN1G,procaine
GJB4,procaine
S1PR4,procaine
IL1B,procaine
F10,procaine
ELANE,procaine
RPL3,procaine
ERBB2,procaine
AKR1B1,procaine
GUCY1B1,procaine
ADRA2B,procaine
HCK,procaine
P3H1,procaine
CA5A,procaine
DCK,procaine
TNF,procaine
RNASE1,procaine
PTGIS,procaine
PRKCE,procaine
FPR1,procaine
FGF1,procaine
CDK9,procaine
KDR,procaine
EDNRB,procaine
ASIC1,procaine
JAK1,procaine
PLA2G1B,procaine
BRD4,procaine
TUBB,procaine
AGER,procaine
S1PR2,procaine
PDE4D,procaine
CHEK2,procaine
PAK1,procaine
HDAC6,procaine
DYRK1B,procaine
USP1,procaine
CYP1A2,procaine
CACNG1,procaine
HTR2C,procaine
DNMT3A,procaine
PORCN,procaine
GAA,procaine
PRKCB,procaine
PTK2B,procaine
CLK1,procaine
CACNA2D3,procaine
HSD11B1,procaine
HTR3A,procaine
ADA,procaine
PDE3A,procaine
NTRK1,procaine
LCK,procaine
KCNH7,procaine
SIRT2,procaine
P2RY12,procaine
HIF1A,miconazole
CATSPER4,miconazole
DDR2,miconazole
OPRL1,miconazole
SLC7A11,miconazole
FFAR2,miconazole
KCNMA1,miconazole
HRH4,miconazole
GHSR,miconazole
ALDH2,miconazole
COMT,miconazole
PTPN2,miconazole
KCNQ2,miconazole
ITGB2,miconazole
S1PR1,miconazole
FOXM1,miconazole
MAPK14,miconazole
SLCO2B1,miconazole
KCNN4,miconazole
GRIN2A,miconazole
CACNB4,miconazole
HSP90AB1,miconazole
CSK,miconazole
AKR1C1,miconazole
CHRM2,miconazole
TGFBR1,miconazole
TGM2,miconazole
CDK4,miconazole
LPAR1,miconazole
CHRM3,miconazole
UGT1A9,miconazole
HPGDS,miconazole
ADORA2A,miconazole
CCND1,miconazole
KCNN1,miconazole
ABL1,miconazole
SSTR2,miconazole
HSP90AA1,miconazole
TUBB4B,miconazole
EZH2,miconazole
PNLIP,miconazole
CYP2A6,miconazole
CSF1R,miconazole
S100B,miconazole
PDE7A,miconazole
AURKB,miconazole
CDC25A,miconazole
KCNK1,miconazole
CA14,miconazole
ICAM1,miconazole
GPR55,miconazole
OPRM1,miconazole
VEGFA,miconazole
ADH1C,miconazole
KCTD16,miconazole
CYP3A4,miconazole
AVPR1A,miconazole
MAPK8,miconazole
TNNC1,miconazole
GABRB2,miconazole
MMP2,miconazole
RET,miconazole
NAMPT,miconazole
CASP3,miconazole
KRAS,miconazole
BTK,miconazole
SLC29A1,miconazole
FFAR4,miconazole
PPARD,miconazole
BAX,miconazole
RGS4,miconazole
CDK7,miconazole
PPAT,miconazole
KCNJ1,miconazole
ATP5F1D,miconazole
PDPK1,miconazole
IGF1R,miconazole
MET,miconazole
GLRA3,miconazole
PIK3CG,miconazole
TBXAS1,miconazole
PLD1,miconazole
DHH,miconazole
AKT1,miconazole
CDK2,miconazole
PARP3,miconazole
PLK1,miconazole
ATM,miconazole
IMPDH1,miconazole
TUBB3,miconazole
BRAF,miconazole
HBB,miconazole
LYN,miconazole
ANXA1,miconazole
CCR1,miconazole
ALK,miconazole
HDAC3,miconazole
PTGIR,miconazole
RPL23A,miconazole
FLT3,miconazole
MME,miconazole
CTSG,miconazole
PAK4,miconazole
GPR119,miconazole
SCNN1G,miconazole
GJB4,miconazole
S1PR4,miconazole
IL1B,miconazole
F10,miconazole
ELANE,miconazole
RPL3,miconazole
ERBB2,miconazole
AKR1B1,miconazole
GUCY1B1,miconazole
ADRA2B,miconazole
HCK,miconazole
P3H1,miconazole
CA5A,miconazole
DCK,miconazole
TNF,miconazole
RNASE1,miconazole
PTGIS,miconazole
PRKCE,miconazole
FPR1,miconazole
FGF1,miconazole
CDK9,miconazole
KDR,miconazole
EDNRB,miconazole
ASIC1,miconazole
JAK1,miconazole
PLA2G1B,miconazole
BRD4,miconazole
TUBB,miconazole
AGER,miconazole
S1PR2,miconazole
PDE4D,miconazole
CHEK2,miconazole
PAK1,miconazole
HDAC6,miconazole
DYRK1B,miconazole
USP1,miconazole
CYP1A2,miconazole
CACNG1,miconazole
HTR2C,miconazole
DNMT3A,miconazole
PORCN,miconazole
GAA,miconazole
PRKCB,miconazole
PTK2B,miconazole
CLK1,miconazole
CACNA2D3,miconazole
HSD11B1,miconazole
HTR3A,miconazole
ADA,miconazole
PDE3A,miconazole
NTRK1,miconazole
LCK,miconazole
KCNH7,miconazole
SIRT2,miconazole
P2RY12,miconazole
HIF1A,loperamide
CATSPER4,loperamide
DDR2,loperamide
OPRL1,loperamide
SLC7A11,loperamide
FFAR2,loperamide
KCNMA1,loperamide
HRH4,loperamide
GHSR,loperamide
ALDH2,loperamide
COMT,loperamide
PTPN2,loperamide
KCNQ2,loperamide
ITGB2,loperamide
S1PR1,loperamide
FOXM1,loperamide
MAPK14,loperamide
SLCO2B1,loperamide
KCNN4,loperamide
GRIN2A,loperamide
CACNB4,loperamide
HSP90AB1,loperamide
CSK,loperamide
AKR1C1,loperamide
CHRM2,loperamide
TGFBR1,loperamide
TGM2,loperamide
CDK4,loperamide
LPAR1,loperamide
CHRM3,loperamide
UGT1A9,loperamide
HPGDS,loperamide
ADORA2A,loperamide
CCND1,loperamide
KCNN1,loperamide
ABL1,loperamide
SSTR2,loperamide
HSP90AA1,loperamide
TUBB4B,loperamide
EZH2,loperamide
PNLIP,loperamide
CYP2A6,loperamide
CSF1R,loperamide
S100B,loperamide
PDE7A,loperamide
AURKB,loperamide
CDC25A,loperamide
KCNK1,loperamide
CA14,loperamide
ICAM1,loperamide
GPR55,loperamide
OPRM1,loperamide
VEGFA,loperamide
ADH1C,loperamide
KCTD16,loperamide
CYP3A4,loperamide
AVPR1A,loperamide
MAPK8,loperamide
TNNC1,loperamide
GABRB2,loperamide
MMP2,loperamide
RET,loperamide
NAMPT,loperamide
CASP3,loperamide
KRAS,loperamide
BTK,loperamide
SLC29A1,loperamide
FFAR4,loperamide
PPARD,loperamide
BAX,loperamide
RGS4,loperamide
CDK7,loperamide
PPAT,loperamide
KCNJ1,loperamide
ATP5F1D,loperamide
PDPK1,loperamide
IGF1R,loperamide
MET,loperamide
GLRA3,loperamide
PIK3CG,loperamide
TBXAS1,loperamide
PLD1,loperamide
DHH,loperamide
AKT1,loperamide
CDK2,loperamide
PARP3,loperamide
PLK1,loperamide
ATM,loperamide
IMPDH1,loperamide
TUBB3,loperamide
BRAF,loperamide
HBB,loperamide
LYN,loperamide
ANXA1,loperamide
CCR1,loperamide
ALK,loperamide
HDAC3,loperamide
PTGIR,loperamide
RPL23A,loperamide
FLT3,loperamide
MME,loperamide
CTSG,loperamide
PAK4,loperamide
GPR119,loperamide
SCNN1G,loperamide
GJB4,loperamide
S1PR4,loperamide
IL1B,loperamide
F10,loperamide
ELANE,loperamide
RPL3,loperamide
ERBB2,loperamide
AKR1B1,loperamide
GUCY1B1,loperamide
ADRA2B,loperamide
HCK,loperamide
P3H1,loperamide
CA5A,loperamide
DCK,loperamide
TNF,loperamide
RNASE1,loperamide
PTGIS,loperamide
PRKCE,loperamide
FPR1,loperamide
FGF1,loperamide
CDK9,loperamide
KDR,loperamide
EDNRB,loperamide
ASIC1,loperamide
JAK1,loperamide
PLA2G1B,loperamide
BRD4,loperamide
TUBB,loperamide
AGER,loperamide
S1PR2,loperamide
PDE4D,loperamide
CHEK2,loperamide
PAK1,loperamide
HDAC6,loperamide
DYRK1B,loperamide
USP1,loperamide
CYP1A2,loperamide
CACNG1,loperamide
HTR2C,loperamide
DNMT3A,loperamide
PORCN,loperamide
GAA,loperamide
PRKCB,loperamide
PTK2B,loperamide
CLK1,loperamide
CACNA2D3,loperamide
HSD11B1,loperamide
HTR3A,loperamide
ADA,loperamide
PDE3A,loperamide
NTRK1,loperamide
LCK,loperamide
KCNH7,loperamide
SIRT2,loperamide
P2RY12,loperamide
HIF1A,aripiprazole
CATSPER4,aripiprazole
DDR2,aripiprazole
OPRL1,aripiprazole
SLC7A11,aripiprazole
FFAR2,aripiprazole
KCNMA1,aripiprazole
HRH4,aripiprazole
GHSR,aripiprazole
ALDH2,aripiprazole
COMT,aripiprazole
PTPN2,aripiprazole
KCNQ2,aripiprazole
ITGB2,aripiprazole
S1PR1,aripiprazole
FOXM1,aripiprazole
MAPK14,aripiprazole
SLCO2B1,aripiprazole
KCNN4,aripiprazole
GRIN2A,aripiprazole
CACNB4,aripiprazole
HSP90AB1,aripiprazole
CSK,aripiprazole
AKR1C1,aripiprazole
CHRM2,aripiprazole
TGFBR1,aripiprazole
TGM2,aripiprazole
CDK4,aripiprazole
LPAR1,aripiprazole
CHRM3,aripiprazole
UGT1A9,aripiprazole
HPGDS,aripiprazole
ADORA2A,aripiprazole
CCND1,aripiprazole
KCNN1,aripiprazole
ABL1,aripiprazole
SSTR2,aripiprazole
HSP90AA1,aripiprazole
TUBB4B,aripiprazole
EZH2,aripiprazole
PNLIP,aripiprazole
CYP2A6,aripiprazole
CSF1R,aripiprazole
S100B,aripiprazole
PDE7A,aripiprazole
AURKB,aripiprazole
CDC25A,aripiprazole
KCNK1,aripiprazole
CA14,aripiprazole
ICAM1,aripiprazole
GPR55,aripiprazole
OPRM1,aripiprazole
VEGFA,aripiprazole
ADH1C,aripiprazole
KCTD16,aripiprazole
CYP3A4,aripiprazole
AVPR1A,aripiprazole
MAPK8,aripiprazole
TNNC1,aripiprazole
GABRB2,aripiprazole
MMP2,aripiprazole
RET,aripiprazole
NAMPT,aripiprazole
CASP3,aripiprazole
KRAS,aripiprazole
BTK,aripiprazole
SLC29A1,aripiprazole
FFAR4,aripiprazole
PPARD,aripiprazole
BAX,aripiprazole
RGS4,aripiprazole
CDK7,aripiprazole
PPAT,aripiprazole
KCNJ1,aripiprazole
ATP5F1D,aripiprazole
PDPK1,aripiprazole
IGF1R,aripiprazole
MET,aripiprazole
GLRA3,aripiprazole
PIK3CG,aripiprazole
TBXAS1,aripiprazole
PLD1,aripiprazole
DHH,aripiprazole
AKT1,aripiprazole
CDK2,aripiprazole
PARP3,aripiprazole
PLK1,aripiprazole
ATM,aripiprazole
IMPDH1,aripiprazole
TUBB3,aripiprazole
BRAF,aripiprazole
HBB,aripiprazole
LYN,aripiprazole
ANXA1,aripiprazole
CCR1,aripiprazole
ALK,aripiprazole
HDAC3,aripiprazole
PTGIR,aripiprazole
RPL23A,aripiprazole
FLT3,aripiprazole
MME,aripiprazole
CTSG,aripiprazole
PAK4,aripiprazole
GPR119,aripiprazole
SCNN1G,aripiprazole
GJB4,aripiprazole
S1PR4,aripiprazole
IL1B,aripiprazole
F10,aripiprazole
ELANE,aripiprazole
RPL3,aripiprazole
ERBB2,aripiprazole
AKR1B1,aripiprazole
GUCY1B1,aripiprazole
ADRA2B,aripiprazole
HCK,aripiprazole
P3H1,aripiprazole
CA5A,aripiprazole
DCK,aripiprazole
TNF,aripiprazole
RNASE1,aripiprazole
PTGIS,aripiprazole
PRKCE,aripiprazole
FPR1,aripiprazole
FGF1,aripiprazole
CDK9,aripiprazole
KDR,aripiprazole
EDNRB,aripiprazole
ASIC1,aripiprazole
JAK1,aripiprazole
PLA2G1B,aripiprazole
BRD4,aripiprazole
TUBB,aripiprazole
AGER,aripiprazole
S1PR2,aripiprazole
PDE4D,aripiprazole
CHEK2,aripiprazole
PAK1,aripiprazole
HDAC6,aripiprazole
DYRK1B,aripiprazole
USP1,aripiprazole
CYP1A2,aripiprazole
CACNG1,aripiprazole
HTR2C,aripiprazole
DNMT3A,aripiprazole
PORCN,aripiprazole
GAA,aripiprazole
PRKCB,aripiprazole
PTK2B,aripiprazole
CLK1,aripiprazole
CACNA2D3,aripiprazole
HSD11B1,aripiprazole
HTR3A,aripiprazole
ADA,aripiprazole
PDE3A,aripiprazole
NTRK1,aripiprazole
LCK,aripiprazole
KCNH7,aripiprazole
SIRT2,aripiprazole
P2RY12,aripiprazole
HIF1A,gabapentin-enacarbil
CATSPER4,gabapentin-enacarbil
DDR2,gabapentin-enacarbil
OPRL1,gabapentin-enacarbil
SLC7A11,gabapentin-enacarbil
FFAR2,gabapentin-enacarbil
KCNMA1,gabapentin-enacarbil
HRH4,gabapentin-enacarbil
GHSR,gabapentin-enacarbil
ALDH2,gabapentin-enacarbil
COMT,gabapentin-enacarbil
PTPN2,gabapentin-enacarbil
KCNQ2,gabapentin-enacarbil
ITGB2,gabapentin-enacarbil
S1PR1,gabapentin-enacarbil
FOXM1,gabapentin-enacarbil
MAPK14,gabapentin-enacarbil
SLCO2B1,gabapentin-enacarbil
KCNN4,gabapentin-enacarbil
GRIN2A,gabapentin-enacarbil
CACNB4,gabapentin-enacarbil
HSP90AB1,gabapentin-enacarbil
CSK,gabapentin-enacarbil
AKR1C1,gabapentin-enacarbil
CHRM2,gabapentin-enacarbil
TGFBR1,gabapentin-enacarbil
TGM2,gabapentin-enacarbil
CDK4,gabapentin-enacarbil
LPAR1,gabapentin-enacarbil
CHRM3,gabapentin-enacarbil
UGT1A9,gabapentin-enacarbil
HPGDS,gabapentin-enacarbil
ADORA2A,gabapentin-enacarbil
CCND1,gabapentin-enacarbil
KCNN1,gabapentin-enacarbil
ABL1,gabapentin-enacarbil
SSTR2,gabapentin-enacarbil
HSP90AA1,gabapentin-enacarbil
TUBB4B,gabapentin-enacarbil
EZH2,gabapentin-enacarbil
PNLIP,gabapentin-enacarbil
CYP2A6,gabapentin-enacarbil
CSF1R,gabapentin-enacarbil
S100B,gabapentin-enacarbil
PDE7A,gabapentin-enacarbil
AURKB,gabapentin-enacarbil
CDC25A,gabapentin-enacarbil
KCNK1,gabapentin-enacarbil
CA14,gabapentin-enacarbil
ICAM1,gabapentin-enacarbil
GPR55,gabapentin-enacarbil
OPRM1,gabapentin-enacarbil
VEGFA,gabapentin-enacarbil
ADH1C,gabapentin-enacarbil
KCTD16,gabapentin-enacarbil
CYP3A4,gabapentin-enacarbil
AVPR1A,gabapentin-enacarbil
MAPK8,gabapentin-enacarbil
TNNC1,gabapentin-enacarbil
GABRB2,gabapentin-enacarbil
MMP2,gabapentin-enacarbil
RET,gabapentin-enacarbil
NAMPT,gabapentin-enacarbil
CASP3,gabapentin-enacarbil
KRAS,gabapentin-enacarbil
BTK,gabapentin-enacarbil
SLC29A1,gabapentin-enacarbil
FFAR4,gabapentin-enacarbil
PPARD,gabapentin-enacarbil
BAX,gabapentin-enacarbil
RGS4,gabapentin-enacarbil
CDK7,gabapentin-enacarbil
PPAT,gabapentin-enacarbil
KCNJ1,gabapentin-enacarbil
ATP5F1D,gabapentin-enacarbil
PDPK1,gabapentin-enacarbil
IGF1R,gabapentin-enacarbil
MET,gabapentin-enacarbil
GLRA3,gabapentin-enacarbil
PIK3CG,gabapentin-enacarbil
TBXAS1,gabapentin-enacarbil
PLD1,gabapentin-enacarbil
DHH,gabapentin-enacarbil
AKT1,gabapentin-enacarbil
CDK2,gabapentin-enacarbil
PARP3,gabapentin-enacarbil
PLK1,gabapentin-enacarbil
ATM,gabapentin-enacarbil
IMPDH1,gabapentin-enacarbil
TUBB3,gabapentin-enacarbil
BRAF,gabapentin-enacarbil
HBB,gabapentin-enacarbil
LYN,gabapentin-enacarbil
ANXA1,gabapentin-enacarbil
CCR1,gabapentin-enacarbil
ALK,gabapentin-enacarbil
HDAC3,gabapentin-enacarbil
PTGIR,gabapentin-enacarbil
RPL23A,gabapentin-enacarbil
FLT3,gabapentin-enacarbil
MME,gabapentin-enacarbil
CTSG,gabapentin-enacarbil
PAK4,gabapentin-enacarbil
GPR119,gabapentin-enacarbil
SCNN1G,gabapentin-enacarbil
GJB4,gabapentin-enacarbil
S1PR4,gabapentin-enacarbil
IL1B,gabapentin-enacarbil
F10,gabapentin-enacarbil
ELANE,gabapentin-enacarbil
RPL3,gabapentin-enacarbil
ERBB2,gabapentin-enacarbil
AKR1B1,gabapentin-enacarbil
GUCY1B1,gabapentin-enacarbil
ADRA2B,gabapentin-enacarbil
HCK,gabapentin-enacarbil
P3H1,gabapentin-enacarbil
CA5A,gabapentin-enacarbil
DCK,gabapentin-enacarbil
TNF,gabapentin-enacarbil
RNASE1,gabapentin-enacarbil
PTGIS,gabapentin-enacarbil
PRKCE,gabapentin-enacarbil
FPR1,gabapentin-enacarbil
FGF1,gabapentin-enacarbil
CDK9,gabapentin-enacarbil
KDR,gabapentin-enacarbil
EDNRB,gabapentin-enacarbil
ASIC1,gabapentin-enacarbil
JAK1,gabapentin-enacarbil
PLA2G1B,gabapentin-enacarbil
BRD4,gabapentin-enacarbil
TUBB,gabapentin-enacarbil
AGER,gabapentin-enacarbil
S1PR2,gabapentin-enacarbil
PDE4D,gabapentin-enacarbil
CHEK2,gabapentin-enacarbil
PAK1,gabapentin-enacarbil
HDAC6,gabapentin-enacarbil
DYRK1B,gabapentin-enacarbil
USP1,gabapentin-enacarbil
CYP1A2,gabapentin-enacarbil
CACNG1,gabapentin-enacarbil
HTR2C,gabapentin-enacarbil
DNMT3A,gabapentin-enacarbil
PORCN,gabapentin-enacarbil
GAA,gabapentin-enacarbil
PRKCB,gabapentin-enacarbil
PTK2B,gabapentin-enacarbil
