gene,compound
TGM2,triamterene
CHRM3,triamterene
UGT1A9,triamterene
SSTR2,triamterene
TUBB4B,triamterene
EZH2,triamterene
CYP2A6,triamterene
CSF1R,triamterene
PDE7A,triamterene
AURKB,triamterene
CDC25A,triamterene
KCNK1,triamterene
CA14,triamterene
ICAM1,triamterene
GPR55,triamterene
VEGFA,triamterene
MAPK8,triamterene
TNNC1,triamterene
MMP2,triamterene
RET,triamterene
NAMPT,triamterene
KRAS,triamterene
BTK,triamterene
SLC29A1,triamterene
FFAR4,triamterene
PPARD,triamterene
BAX,triamterene
RGS4,triamterene
KCNJ1,triamterene
PDPK1,triamterene
MET,triamterene
GLRA3,triamterene
PIK3CG,triamterene
PLD1,triamterene
AKT1,triamterene
CDK2,triamterene
PARP3,triamterene
IMPDH1,triamterene
TUBB3,triamterene
BRAF,triamterene
HBB,triamterene
LYN,triamterene
ANXA1,triamterene
CCR1,triamterene
HDAC3,triamterene
RPL23A,triamterene
CTSG,triamterene
GPR119,triamterene
S1PR4,triamterene
IL1B,triamterene
F10,triamterene
ELANE,triamterene
RPL3,triamterene
AKR1B1,triamterene
GUCY1B1,triamterene
ADRA2B,triamterene
HCK,triamterene
P3H1,triamterene
DCK,triamterene
TNF,triamterene
RNASE1,triamterene
PRKCE,triamterene
FGF1,triamterene
CDK9,triamterene
KDR,triamterene
ASIC1,triamterene
PLA2G1B,triamterene
BRD4,triamterene
TUBB,triamterene
AGER,triamterene
PDE4D,triamterene
HDAC6,triamterene
HTR2C,triamterene
GAA,triamterene
PTK2B,triamterene
CLK1,triamterene
CACNA2D3,triamterene
HSD11B1,triamterene
NTRK1,triamterene
OPRL1,regorafenib
SLC7A11,regorafenib
FFAR2,regorafenib
KCNMA1,regorafenib
HRH4,regorafenib
ALDH2,regorafenib
COMT,regorafenib
KCNQ2,regorafenib
ITGB2,regorafenib
FOXM1,regorafenib
CACNB4,regorafenib
HSP90AB1,regorafenib
CSK,regorafenib
CHRM2,regorafenib
TGFBR1,regorafenib
LPAR1,regorafenib
CHRM3,regorafenib
ADORA2A,regorafenib
CCND1,regorafenib
KCNN1,regorafenib
ABL1,regorafenib
SSTR2,regorafenib
HSP90AA1,regorafenib
EZH2,regorafenib
PNLIP,regorafenib
S100B,regorafenib
PDE7A,regorafenib
CDC25A,regorafenib
KCNK1,regorafenib
ICAM1,regorafenib
OPRM1,regorafenib
KCTD16,regorafenib
AVPR1A,regorafenib
MAPK8,regorafenib
TNNC1,regorafenib
GABRB2,regorafenib
MMP2,regorafenib
RET,regorafenib
CASP3,regorafenib
BTK,regorafenib
SLC29A1,regorafenib
FFAR4,regorafenib
PPARD,regorafenib
KCNJ1,regorafenib
ATP5F1D,regorafenib
MET,regorafenib
GLRA3,regorafenib
TBXAS1,regorafenib
PLD1,regorafenib
AKT1,regorafenib
CDK2,regorafenib
BRAF,regorafenib
LYN,regorafenib
ANXA1,regorafenib
CCR1,regorafenib
ALK,regorafenib
HDAC3,regorafenib
PTGIR,regorafenib
RPL23A,regorafenib
MME,regorafenib
SCNN1G,regorafenib
S1PR4,regorafenib
IL1B,regorafenib
F10,regorafenib
ELANE,regorafenib
RPL3,regorafenib
ERBB2,regorafenib
AKR1B1,regorafenib
GUCY1B1,regorafenib
ADRA2B,regorafenib
HCK,regorafenib
DCK,regorafenib
RNASE1,regorafenib
PTGIS,regorafenib
FPR1,regorafenib
FGF1,regorafenib
CDK9,regorafenib
EDNRB,regorafenib
JAK1,regorafenib
PLA2G1B,regorafenib
TUBB,regorafenib
AGER,regorafenib
CHEK2,regorafenib
PAK1,regorafenib
HDAC6,regorafenib
DYRK1B,regorafenib
USP1,regorafenib
CYP1A2,regorafenib
CACNG1,regorafenib
DNMT3A,regorafenib
PRKCB,regorafenib
CLK1,regorafenib
CACNA2D3,regorafenib
HSD11B1,regorafenib
HTR3A,regorafenib
PDE3A,regorafenib
NTRK1,regorafenib
LCK,regorafenib
SIRT2,regorafenib
P2RY12,regorafenib
DDR2,cyclophosphamide
OPRL1,cyclophosphamide
KCNMA1,cyclophosphamide
GHSR,cyclophosphamide
ALDH2,cyclophosphamide
COMT,cyclophosphamide
PTPN2,cyclophosphamide
ITGB2,cyclophosphamide
S1PR1,cyclophosphamide
FOXM1,cyclophosphamide
MAPK14,cyclophosphamide
SLCO2B1,cyclophosphamide
GRIN2A,cyclophosphamide
CACNB4,cyclophosphamide
HSP90AB1,cyclophosphamide
CSK,cyclophosphamide
AKR1C1,cyclophosphamide
CHRM2,cyclophosphamide
TGFBR1,cyclophosphamide
LPAR1,cyclophosphamide
ADORA2A,cyclophosphamide
KCNN1,cyclophosphamide
ABL1,cyclophosphamide
EZH2,cyclophosphamide
CSF1R,cyclophosphamide
S100B,cyclophosphamide
CDC25A,cyclophosphamide
KCNK1,cyclophosphamide
CA14,cyclophosphamide
GPR55,cyclophosphamide
KCTD16,cyclophosphamide
GABRB2,cyclophosphamide
MMP2,cyclophosphamide
RET,cyclophosphamide
NAMPT,cyclophosphamide
CASP3,cyclophosphamide
KRAS,cyclophosphamide
BTK,cyclophosphamide
SLC29A1,cyclophosphamide
PPARD,cyclophosphamide
PPAT,cyclophosphamide
KCNJ1,cyclophosphamide
PDPK1,cyclophosphamide
MET,cyclophosphamide
GLRA3,cyclophosphamide
TBXAS1,cyclophosphamide
AKT1,cyclophosphamide
CDK2,cyclophosphamide
PARP3,cyclophosphamide
PLK1,cyclophosphamide
ATM,cyclophosphamide
BRAF,cyclophosphamide
HBB,cyclophosphamide
ANXA1,cyclophosphamide
CCR1,cyclophosphamide
ALK,cyclophosphamide
HDAC3,cyclophosphamide
PTGIR,cyclophosphamide
RPL23A,cyclophosphamide
FLT3,cyclophosphamide
MME,cyclophosphamide
PAK4,cyclophosphamide
SCNN1G,cyclophosphamide
GJB4,cyclophosphamide
S1PR4,cyclophosphamide
ERBB2,cyclophosphamide
AKR1B1,cyclophosphamide
GUCY1B1,cyclophosphamide
HCK,cyclophosphamide
TNF,cyclophosphamide
RNASE1,cyclophosphamide
PTGIS,cyclophosphamide
FPR1,cyclophosphamide
CDK9,cyclophosphamide
KDR,cyclophosphamide
ASIC1,cyclophosphamide
PLA2G1B,cyclophosphamide
BRD4,cyclophosphamide
TUBB,cyclophosphamide
AGER,cyclophosphamide
S1PR2,cyclophosphamide
CHEK2,cyclophosphamide
PAK1,cyclophosphamide
DNMT3A,cyclophosphamide
PRKCB,cyclophosphamide
PTK2B,cyclophosphamide
CLK1,cyclophosphamide
CACNA2D3,cyclophosphamide
HSD11B1,cyclophosphamide
ADA,cyclophosphamide
PDE3A,cyclophosphamide
KCNH7,cyclophosphamide
SIRT2,cyclophosphamide
P2RY12,cyclophosphamide
CATSPER4,olanzapine
SLC7A11,olanzapine
FFAR2,olanzapine
HRH4,olanzapine
GHSR,olanzapine
KCNQ2,olanzapine
S1PR1,olanzapine
GRIN2A,olanzapine
HSP90AB1,olanzapine
CSK,olanzapine
CHRM2,olanzapine
CDK4,olanzapine
LPAR1,olanzapine
CHRM3,olanzapine
CCND1,olanzapine
ABL1,olanzapine
HSP90AA1,olanzapine
EZH2,olanzapine
PNLIP,olanzapine
CSF1R,olanzapine
S100B,olanzapine
PDE7A,olanzapine
AURKB,olanzapine
KCNK1,olanzapine
ICAM1,olanzapine
GPR55,olanzapine
VEGFA,olanzapine
KCTD16,olanzapine
CYP3A4,olanzapine
AVPR1A,olanzapine
TNNC1,olanzapine
GABRB2,olanzapine
MMP2,olanzapine
NAMPT,olanzapine
CASP3,olanzapine
BTK,olanzapine
FFAR4,olanzapine
PPARD,olanzapine
RGS4,olanzapine
PDPK1,olanzapine
IGF1R,olanzapine
MET,olanzapine
TBXAS1,olanzapine
PLD1,olanzapine
AKT1,olanzapine
PARP3,olanzapine
PLK1,olanzapine
IMPDH1,olanzapine
TUBB3,olanzapine
LYN,olanzapine
ANXA1,olanzapine
ALK,olanzapine
HDAC3,olanzapine
PTGIR,olanzapine
MME,olanzapine
CTSG,olanzapine
PAK4,olanzapine
SCNN1G,olanzapine
GJB4,olanzapine
F10,olanzapine
ELANE,olanzapine
RPL3,olanzapine
AKR1B1,olanzapine
ADRA2B,olanzapine
HCK,olanzapine
P3H1,olanzapine
TNF,olanzapine
PTGIS,olanzapine
PRKCE,olanzapine
FPR1,olanzapine
FGF1,olanzapine
EDNRB,olanzapine
ASIC1,olanzapine
JAK1,olanzapine
BRD4,olanzapine
TUBB,olanzapine
PDE4D,olanzapine
HDAC6,olanzapine
DYRK1B,olanzapine
USP1,olanzapine
CYP1A2,olanzapine
CACNG1,olanzapine
HTR2C,olanzapine
DNMT3A,olanzapine
PORCN,olanzapine
GAA,olanzapine
PTK2B,olanzapine
HSD11B1,olanzapine
HTR3A,olanzapine
ADA,olanzapine
PDE3A,olanzapine
NTRK1,olanzapine
KCNH7,olanzapine
DDR2,KI-16425
OPRL1,KI-16425
SLC7A11,KI-16425
KCNMA1,KI-16425
HRH4,KI-16425
GHSR,KI-16425
COMT,KI-16425
KCNQ2,KI-16425
ITGB2,KI-16425
FOXM1,KI-16425
MAPK14,KI-16425
SLCO2B1,KI-16425
CACNB4,KI-16425
HSP90AB1,KI-16425
CSK,KI-16425
AKR1C1,KI-16425
CHRM2,KI-16425
LPAR1,KI-16425
HPGDS,KI-16425
CCND1,KI-16425
SSTR2,KI-16425
HSP90AA1,KI-16425
EZH2,KI-16425
PNLIP,KI-16425
CYP2A6,KI-16425
CSF1R,KI-16425
PDE7A,KI-16425
KCNK1,KI-16425
CA14,KI-16425
OPRM1,KI-16425
ADH1C,KI-16425
CYP3A4,KI-16425
AVPR1A,KI-16425
MAPK8,KI-16425
TNNC1,KI-16425
GABRB2,KI-16425
MMP2,KI-16425
RET,KI-16425
KRAS,KI-16425
BTK,KI-16425
SLC29A1,KI-16425
FFAR4,KI-16425
PPARD,KI-16425
BAX,KI-16425
RGS4,KI-16425
PPAT,KI-16425
ATP5F1D,KI-16425
IGF1R,KI-16425
GLRA3,KI-16425
TBXAS1,KI-16425
DHH,KI-16425
CDK2,KI-16425
PARP3,KI-16425
PLK1,KI-16425
ATM,KI-16425
HBB,KI-16425
LYN,KI-16425
ALK,KI-16425
RPL23A,KI-16425
FLT3,KI-16425
CTSG,KI-16425
PAK4,KI-16425
GJB4,KI-16425
S1PR4,KI-16425
IL1B,KI-16425
ELANE,KI-16425
RPL3,KI-16425
ADRA2B,KI-16425
P3H1,KI-16425
CA5A,KI-16425
RNASE1,KI-16425
PTGIS,KI-16425
CDK9,KI-16425
JAK1,KI-16425
PLA2G1B,KI-16425
BRD4,KI-16425
AGER,KI-16425
S1PR2,KI-16425
PDE4D,KI-16425
PAK1,KI-16425
HDAC6,KI-16425
DYRK1B,KI-16425
CACNG1,KI-16425
HTR2C,KI-16425
PRKCB,KI-16425
CACNA2D3,KI-16425
HSD11B1,KI-16425
HTR3A,KI-16425
PDE3A,KI-16425
NTRK1,KI-16425
KCNH7,KI-16425
SIRT2,KI-16425
P2RY12,KI-16425
HIF1A,SKLB1002
DDR2,SKLB1002
OPRL1,SKLB1002
FFAR2,SKLB1002
HRH4,SKLB1002
ALDH2,SKLB1002
PTPN2,SKLB1002
KCNQ2,SKLB1002
ITGB2,SKLB1002
S1PR1,SKLB1002
MAPK14,SKLB1002
SLCO2B1,SKLB1002
KCNN4,SKLB1002
GRIN2A,SKLB1002
CSK,SKLB1002
AKR1C1,SKLB1002
CHRM2,SKLB1002
TGFBR1,SKLB1002
TGM2,SKLB1002
CDK4,SKLB1002
LPAR1,SKLB1002
HPGDS,SKLB1002
ADORA2A,SKLB1002
CCND1,SKLB1002
ABL1,SKLB1002
SSTR2,SKLB1002
HSP90AA1,SKLB1002
TUBB4B,SKLB1002
EZH2,SKLB1002
PNLIP,SKLB1002
CYP2A6,SKLB1002
CSF1R,SKLB1002
PDE7A,SKLB1002
KCNK1,SKLB1002
CA14,SKLB1002
VEGFA,SKLB1002
KCTD16,SKLB1002
CYP3A4,SKLB1002
AVPR1A,SKLB1002
MAPK8,SKLB1002
GABRB2,SKLB1002
MMP2,SKLB1002
RET,SKLB1002
CASP3,SKLB1002
FFAR4,SKLB1002
BAX,SKLB1002
CDK7,SKLB1002
PPAT,SKLB1002
ATP5F1D,SKLB1002
PDPK1,SKLB1002
IGF1R,SKLB1002
MET,SKLB1002
GLRA3,SKLB1002
PLD1,SKLB1002
DHH,SKLB1002
AKT1,SKLB1002
CDK2,SKLB1002
PARP3,SKLB1002
ATM,SKLB1002
IMPDH1,SKLB1002
HBB,SKLB1002
LYN,SKLB1002
ALK,SKLB1002
HDAC3,SKLB1002
FLT3,SKLB1002
MME,SKLB1002
CTSG,SKLB1002
GPR119,SKLB1002
SCNN1G,SKLB1002
GJB4,SKLB1002
S1PR4,SKLB1002
F10,SKLB1002
ERBB2,SKLB1002
GUCY1B1,SKLB1002
ADRA2B,SKLB1002
DCK,SKLB1002
RNASE1,SKLB1002
FGF1,SKLB1002
CDK9,SKLB1002
KDR,SKLB1002
JAK1,SKLB1002
BRD4,SKLB1002
AGER,SKLB1002
PDE4D,SKLB1002
PAK1,SKLB1002
DYRK1B,SKLB1002
USP1,SKLB1002
CYP1A2,SKLB1002
CACNG1,SKLB1002
HTR2C,SKLB1002
DNMT3A,SKLB1002
PORCN,SKLB1002
GAA,SKLB1002
PTK2B,SKLB1002
CLK1,SKLB1002
CACNA2D3,SKLB1002
HSD11B1,SKLB1002
HTR3A,SKLB1002
ADA,SKLB1002
PDE3A,SKLB1002
NTRK1,SKLB1002
LCK,SKLB1002
HIF1A,cilostazol
CATSPER4,cilostazol
FFAR2,cilostazol
KCNMA1,cilostazol
HRH4,cilostazol
GHSR,cilostazol
ALDH2,cilostazol
COMT,cilostazol
PTPN2,cilostazol
KCNQ2,cilostazol
S1PR1,cilostazol
MAPK14,cilostazol
SLCO2B1,cilostazol
KCNN4,cilostazol
AKR1C1,cilostazol
CHRM2,cilostazol
TGFBR1,cilostazol
TGM2,cilostazol
CDK4,cilostazol
CHRM3,cilostazol
UGT1A9,cilostazol
HPGDS,cilostazol
ADORA2A,cilostazol
CCND1,cilostazol
KCNN1,cilostazol
ABL1,cilostazol
SSTR2,cilostazol
CYP2A6,cilostazol
CSF1R,cilostazol
KCNK1,cilostazol
ICAM1,cilostazol
GPR55,cilostazol
ADH1C,cilostazol
KCTD16,cilostazol
CYP3A4,cilostazol
TNNC1,cilostazol
GABRB2,cilostazol
MMP2,cilostazol
RET,cilostazol
NAMPT,cilostazol
KRAS,cilostazol
SLC29A1,cilostazol
FFAR4,cilostazol
BAX,cilostazol
RGS4,cilostazol
KCNJ1,cilostazol
IGF1R,cilostazol
MET,cilostazol
GLRA3,cilostazol
PLD1,cilostazol
PARP3,cilostazol
TUBB3,cilostazol
BRAF,cilostazol
HBB,cilostazol
LYN,cilostazol
ANXA1,cilostazol
ALK,cilostazol
HDAC3,cilostazol
MME,cilostazol
CTSG,cilostazol
GPR119,cilostazol
SCNN1G,cilostazol
IL1B,cilostazol
F10,cilostazol
ELANE,cilostazol
ERBB2,cilostazol
AKR1B1,cilostazol
GUCY1B1,cilostazol
ADRA2B,cilostazol
P3H1,cilostazol
DCK,cilostazol
PTGIS,cilostazol
FGF1,cilostazol
CDK9,cilostazol
KDR,cilostazol
EDNRB,cilostazol
ASIC1,cilostazol
PLA2G1B,cilostazol
BRD4,cilostazol
TUBB,cilostazol
AGER,cilostazol
PDE4D,cilostazol
HDAC6,cilostazol
DYRK1B,cilostazol
USP1,cilostazol
CACNG1,cilostazol
HTR2C,cilostazol
PORCN,cilostazol
GAA,cilostazol
CLK1,cilostazol
CACNA2D3,cilostazol
HTR3A,cilostazol
ADA,cilostazol
PDE3A,cilostazol
NTRK1,cilostazol
KCNH7,cilostazol
SIRT2,cilostazol
P2RY12,cilostazol
HIF1A,AZD1283
CATSPER4,AZD1283
DDR2,AZD1283
OPRL1,AZD1283
SLC7A11,AZD1283
FFAR2,AZD1283
KCNMA1,AZD1283
ALDH2,AZD1283
COMT,AZD1283
PTPN2,AZD1283
S1PR1,AZD1283
KCNN4,AZD1283
CACNB4,AZD1283
HSP90AB1,AZD1283
AKR1C1,AZD1283
CHRM2,AZD1283
TGFBR1,AZD1283
TGM2,AZD1283
CDK4,AZD1283
LPAR1,AZD1283
CHRM3,AZD1283
HPGDS,AZD1283
KCNN1,AZD1283
HSP90AA1,AZD1283
PNLIP,AZD1283
CYP2A6,AZD1283
AURKB,AZD1283
KCNK1,AZD1283
OPRM1,AZD1283
ADH1C,AZD1283
KCTD16,AZD1283
CYP3A4,AZD1283
AVPR1A,AZD1283
MAPK8,AZD1283
MMP2,AZD1283
RET,AZD1283
NAMPT,AZD1283
KRAS,AZD1283
BTK,AZD1283
PPARD,AZD1283
BAX,AZD1283
CDK7,AZD1283
PPAT,AZD1283
KCNJ1,AZD1283
PLD1,AZD1283
AKT1,AZD1283
CDK2,AZD1283
PARP3,AZD1283
ATM,AZD1283
IMPDH1,AZD1283
TUBB3,AZD1283
HBB,AZD1283
LYN,AZD1283
ANXA1,AZD1283
CCR1,AZD1283
PTGIR,AZD1283
FLT3,AZD1283
MME,AZD1283
PAK4,AZD1283
SCNN1G,AZD1283
GJB4,AZD1283
IL1B,AZD1283
F10,AZD1283
ELANE,AZD1283
ERBB2,AZD1283
AKR1B1,AZD1283
P3H1,AZD1283
FPR1,AZD1283
FGF1,AZD1283
CDK9,AZD1283
EDNRB,AZD1283
ASIC1,AZD1283
JAK1,AZD1283
PLA2G1B,AZD1283
BRD4,AZD1283
AGER,AZD1283
S1PR2,AZD1283
PAK1,AZD1283
DYRK1B,AZD1283
CACNG1,AZD1283
HTR2C,AZD1283
DNMT3A,AZD1283
PRKCB,AZD1283
PTK2B,AZD1283
HSD11B1,AZD1283
HTR3A,AZD1283
ADA,AZD1283
LCK,AZD1283
KCNH7,AZD1283
SIRT2,AZD1283
P2RY12,AZD1283
OPRL1,A-987306
SLC7A11,A-987306
FFAR2,A-987306
KCNMA1,A-987306
HRH4,A-987306
ALDH2,A-987306
KCNQ2,A-987306
S1PR1,A-987306
SLCO2B1,A-987306
HSP90AB1,A-987306
AKR1C1,A-987306
TGFBR1,A-987306
TGM2,A-987306
CDK4,A-987306
CHRM3,A-987306
ADORA2A,A-987306
CCND1,A-987306
SSTR2,A-987306
HSP90AA1,A-987306
PNLIP,A-987306
CYP2A6,A-987306
CSF1R,A-987306
S100B,A-987306
PDE7A,A-987306
GPR55,A-987306
OPRM1,A-987306
VEGFA,A-987306
KCTD16,A-987306
CYP3A4,A-987306
AVPR1A,A-987306
TNNC1,A-987306
GABRB2,A-987306
MMP2,A-987306
RET,A-987306
CASP3,A-987306
BTK,A-987306
SLC29A1,A-987306
BAX,A-987306
RGS4,A-987306
PPAT,A-987306
ATP5F1D,A-987306
IGF1R,A-987306
GLRA3,A-987306
PIK3CG,A-987306
DHH,A-987306
CDK2,A-987306
PARP3,A-987306
PLK1,A-987306
ATM,A-987306
IMPDH1,A-987306
TUBB3,A-987306
BRAF,A-987306
HBB,A-987306
CCR1,A-987306
ALK,A-987306
HDAC3,A-987306
MME,A-987306
CTSG,A-987306
GPR119,A-987306
SCNN1G,A-987306
GJB4,A-987306
S1PR4,A-987306
IL1B,A-987306
F10,A-987306
RPL3,A-987306
ERBB2,A-987306
AKR1B1,A-987306
GUCY1B1,A-987306
ADRA2B,A-987306
CA5A,A-987306
DCK,A-987306
FPR1,A-987306
FGF1,A-987306
CDK9,A-987306
KDR,A-987306
JAK1,A-987306
TUBB,A-987306
AGER,A-987306
CHEK2,A-987306
DYRK1B,A-987306
USP1,A-987306
CYP1A2,A-987306
CACNG1,A-987306
HTR2C,A-987306
DNMT3A,A-987306
PORCN,A-987306
CLK1,A-987306
HSD11B1,A-987306
ADA,A-987306
NTRK1,A-987306
LCK,A-987306
SIRT2,A-987306
HIF1A,procaine
OPRL1,procaine
SLC7A11,procaine
KCNMA1,procaine
HRH4,procaine
GHSR,procaine
COMT,procaine
PTPN2,procaine
KCNQ2,procaine
S1PR1,procaine
SLCO2B1,procaine
KCNN4,procaine
CSK,procaine
AKR1C1,procaine
CHRM2,procaine
TGFBR1,procaine
CHRM3,procaine
HPGDS,procaine
ADORA2A,procaine
CCND1,procaine
KCNN1,procaine
HSP90AA1,procaine
TUBB4B,procaine
EZH2,procaine
CYP2A6,procaine
S100B,procaine
PDE7A,procaine
AURKB,procaine
ICAM1,procaine
OPRM1,procaine
VEGFA,procaine
ADH1C,procaine
KCTD16,procaine
GABRB2,procaine
MMP2,procaine
RET,procaine
NAMPT,procaine
CASP3,procaine
BTK,procaine
PPARD,procaine
RGS4,procaine
CDK7,procaine
PPAT,procaine
PDPK1,procaine
TBXAS1,procaine
PLD1,procaine
DHH,procaine
AKT1,procaine
CDK2,procaine
PARP3,procaine
PLK1,procaine
IMPDH1,procaine
TUBB3,procaine
BRAF,procaine
ANXA1,procaine
CCR1,procaine
ALK,procaine
RPL23A,procaine
FLT3,procaine
MME,procaine
CTSG,procaine
GPR119,procaine
GJB4,procaine
S1PR4,procaine
F10,procaine
ELANE,procaine
AKR1B1,procaine
GUCY1B1,procaine
P3H1,procaine
DCK,procaine
TNF,procaine
RNASE1,procaine
PTGIS,procaine
FPR1,procaine
FGF1,procaine
EDNRB,procaine
JAK1,procaine
BRD4,procaine
TUBB,procaine
PDE4D,procaine
HDAC6,procaine
DYRK1B,procaine
USP1,procaine
CYP1A2,procaine
CACNG1,procaine
DNMT3A,procaine
PORCN,procaine
CLK1,procaine
CACNA2D3,procaine
HSD11B1,procaine
PDE3A,procaine
LCK,procaine
KCNH7,procaine
P2RY12,procaine
CATSPER4,miconazole
DDR2,miconazole
OPRL1,miconazole
FFAR2,miconazole
KCNMA1,miconazole
HRH4,miconazole
GHSR,miconazole
ALDH2,miconazole
COMT,miconazole
KCNQ2,miconazole
S1PR1,miconazole
GRIN2A,miconazole
CACNB4,miconazole
HSP90AB1,miconazole
CSK,miconazole
AKR1C1,miconazole
TGFBR1,miconazole
TGM2,miconazole
CDK4,miconazole
LPAR1,miconazole
CHRM3,miconazole
ADORA2A,miconazole
CCND1,miconazole
ABL1,miconazole
SSTR2,miconazole
HSP90AA1,miconazole
TUBB4B,miconazole
EZH2,miconazole
PNLIP,miconazole
CYP2A6,miconazole
S100B,miconazole
AURKB,miconazole
KCNK1,miconazole
CA14,miconazole
GPR55,miconazole
OPRM1,miconazole
ADH1C,miconazole
AVPR1A,miconazole
MMP2,miconazole
NAMPT,miconazole
KRAS,miconazole
FFAR4,miconazole
CDK7,miconazole
IGF1R,miconazole
MET,miconazole
GLRA3,miconazole
PIK3CG,miconazole
TBXAS1,miconazole
PLD1,miconazole
AKT1,miconazole
CDK2,miconazole
PARP3,miconazole
PLK1,miconazole
ATM,miconazole
IMPDH1,miconazole
BRAF,miconazole
HBB,miconazole
ANXA1,miconazole
CCR1,miconazole
ALK,miconazole
PTGIR,miconazole
RPL23A,miconazole
FLT3,miconazole
CTSG,miconazole
PAK4,miconazole
S1PR4,miconazole
IL1B,miconazole
ELANE,miconazole
ERBB2,miconazole
AKR1B1,miconazole
GUCY1B1,miconazole
ADRA2B,miconazole
P3H1,miconazole
CA5A,miconazole
DCK,miconazole
TNF,miconazole
PTGIS,miconazole
FPR1,miconazole
FGF1,miconazole
CDK9,miconazole
EDNRB,miconazole
ASIC1,miconazole
AGER,miconazole
PDE4D,miconazole
PAK1,miconazole
USP1,miconazole
DNMT3A,miconazole
GAA,miconazole
PRKCB,miconazole
CLK1,miconazole
HTR3A,miconazole
PDE3A,miconazole
LCK,miconazole
KCNH7,miconazole
SIRT2,miconazole
CATSPER4,loperamide
DDR2,loperamide
OPRL1,loperamide
SLC7A11,loperamide
FFAR2,loperamide
KCNMA1,loperamide
GHSR,loperamide
ALDH2,loperamide
COMT,loperamide
PTPN2,loperamide
KCNQ2,loperamide
S1PR1,loperamide
MAPK14,loperamide
SLCO2B1,loperamide
KCNN4,loperamide
HSP90AB1,loperamide
CSK,loperamide
CHRM2,loperamide
TGFBR1,loperamide
TGM2,loperamide
LPAR1,loperamide
UGT1A9,loperamide
HPGDS,loperamide
ADORA2A,loperamide
CCND1,loperamide
ABL1,loperamide
SSTR2,loperamide
HSP90AA1,loperamide
TUBB4B,loperamide
EZH2,loperamide
PNLIP,loperamide
S100B,loperamide
PDE7A,loperamide
AURKB,loperamide
KCNK1,loperamide
CA14,loperamide
ICAM1,loperamide
GPR55,loperamide
OPRM1,loperamide
VEGFA,loperamide
KCTD16,loperamide
CYP3A4,loperamide
MAPK8,loperamide
TNNC1,loperamide
MMP2,loperamide
RET,loperamide
NAMPT,loperamide
CASP3,loperamide
SLC29A1,loperamide
PPARD,loperamide
CDK7,loperamide
KCNJ1,loperamide
PDPK1,loperamide
IGF1R,loperamide
MET,loperamide
GLRA3,loperamide
PIK3CG,loperamide
DHH,loperamide
AKT1,loperamide
CDK2,loperamide
PARP3,loperamide
ATM,loperamide
TUBB3,loperamide
BRAF,loperamide
ANXA1,loperamide
CCR1,loperamide
ALK,loperamide
HDAC3,loperamide
PTGIR,loperamide
FLT3,loperamide
MME,loperamide
PAK4,loperamide
GJB4,loperamide
RPL3,loperamide
ERBB2,loperamide
AKR1B1,loperamide
ADRA2B,loperamide
P3H1,loperamide
CA5A,loperamide
TNF,loperamide
RNASE1,loperamide
PTGIS,loperamide
FGF1,loperamide
KDR,loperamide
JAK1,loperamide
PLA2G1B,loperamide
BRD4,loperamide
TUBB,loperamide
AGER,loperamide
S1PR2,loperamide
PDE4D,loperamide
CHEK2,loperamide
HDAC6,loperamide
USP1,loperamide
HTR2C,loperamide
DNMT3A,loperamide
PORCN,loperamide
CLK1,loperamide
CACNA2D3,loperamide
HSD11B1,loperamide
HTR3A,loperamide
ADA,loperamide
NTRK1,loperamide
KCNH7,loperamide
SIRT2,loperamide
P2RY12,loperamide
DDR2,aripiprazole
OPRL1,aripiprazole
SLC7A11,aripiprazole
GHSR,aripiprazole
ITGB2,aripiprazole
S1PR1,aripiprazole
FOXM1,aripiprazole
MAPK14,aripiprazole
SLCO2B1,aripiprazole
KCNN4,aripiprazole
GRIN2A,aripiprazole
CACNB4,aripiprazole
HSP90AB1,aripiprazole
CSK,aripiprazole
AKR1C1,aripiprazole
TGFBR1,aripiprazole
TGM2,aripiprazole
CDK4,aripiprazole
CHRM3,aripiprazole
HPGDS,aripiprazole
CCND1,aripiprazole
ABL1,aripiprazole
SSTR2,aripiprazole
HSP90AA1,aripiprazole
TUBB4B,aripiprazole
CYP2A6,aripiprazole
CSF1R,aripiprazole
S100B,aripiprazole
AURKB,aripiprazole
CDC25A,aripiprazole
KCNK1,aripiprazole
GPR55,aripiprazole
VEGFA,aripiprazole
ADH1C,aripiprazole
CYP3A4,aripiprazole
AVPR1A,aripiprazole
TNNC1,aripiprazole
MMP2,aripiprazole
RET,aripiprazole
CASP3,aripiprazole
KRAS,aripiprazole
PPARD,aripiprazole
BAX,aripiprazole
CDK7,aripiprazole
KCNJ1,aripiprazole
ATP5F1D,aripiprazole
PDPK1,aripiprazole
IGF1R,aripiprazole
MET,aripiprazole
PIK3CG,aripiprazole
TBXAS1,aripiprazole
AKT1,aripiprazole
CDK2,aripiprazole
PLK1,aripiprazole
ATM,aripiprazole
IMPDH1,aripiprazole
TUBB3,aripiprazole
ANXA1,aripiprazole
ALK,aripiprazole
MME,aripiprazole
CTSG,aripiprazole
PAK4,aripiprazole
GPR119,aripiprazole
S1PR4,aripiprazole
IL1B,aripiprazole
F10,aripiprazole
ELANE,aripiprazole
RPL3,aripiprazole
ERBB2,aripiprazole
AKR1B1,aripiprazole
GUCY1B1,aripiprazole
P3H1,aripiprazole
DCK,aripiprazole
RNASE1,aripiprazole
FPR1,aripiprazole
